representation,objective,N,metric,mean_regression,mean_pairwise,difference_pairwise_minus_regression,difference_ci95_low,difference_ci95_high,pairwise_wins_targets,target_count,higher_is_better
resnet50,hinge,10,r2,0.5242513605285302,0.5231051348450274,-0.0011462256835028813,-0.008065447515211172,0.005298763215698035,4,11,True
resnet50,hinge,10,pearson,0.7446593807609435,0.7234137710311642,-0.021245609729779402,-0.024781215825934236,-0.017540080891660398,0,11,True
resnet50,hinge,10,spearman,0.7007640966827439,0.6955113363014392,-0.005252760381304552,-0.007915773925576394,-0.002515645037948511,2,11,True
resnet50,hinge,10,kendall,0.5186168233341975,0.5142000727442544,-0.004416750589943195,-0.006863668218958706,-0.0018677513717468947,2,11,True
resnet50,bradley_terry,1,pair_accuracy,0.7620580951744138,0.7414705285743494,-0.020587566600064635,-0.022762062260582673,-0.0184133502599531,0,11,True
resnet50,bradley_terry,1,mae,1.3459311718290503,1.4765081503174522,0.13057697848840194,0.045485742227597686,0.2915412634340199,0,11,False
resnet50,bradley_terry,1,r2,0.5242513605285302,0.46840629670763045,-0.05584506382089978,-0.06361442710848869,-0.04682038568553181,0,11,True
resnet50,bradley_terry,1,pearson,0.7446593807609435,0.684287549221883,-0.060371831539060644,-0.0672085842510891,-0.05484309631057862,0,11,True
resnet50,bradley_terry,1,spearman,0.7007640966827439,0.6593342902041115,-0.04142980647863235,-0.04617213513107984,-0.03688121659743966,0,11,True
resnet50,bradley_terry,1,kendall,0.5186168233341975,0.47960695861966157,-0.039009864714535956,-0.04294115209305429,-0.03511871784729379,0,11,True
