objective,target,metric,mean_resnet50,mean_clip-vit-b32,difference_clip-vit-b32_minus_resnet50,clip-vit-b32_wins
regression,Space and perspective,spearman,0.7144065161023054,0.789148935160499,0.07474241905819357,True
regression,The overall,spearman,0.7041980105619984,0.7856972997162719,0.08149928915427351,True
regression,The sense of order,spearman,0.678461342853093,0.7627291350749338,0.08426779222184078,True
regression,Theme and logic,spearman,0.6720504034609733,0.7482698127011529,0.07621940924017956,True
regression,Total aesthetic score,spearman,0.7374640970877158,0.8120427997358165,0.07457870264810074,True
regression,Color,kendall,0.5329742700275519,0.5832528632647909,0.05027859323723893,True
regression,Creativity,kendall,0.4515195802279063,0.5265079022071204,0.07498832197921412,True
regression,Details and texture,kendall,0.5526862413226412,0.6302606885562738,0.0775744472336326,True
regression,Layout and composition,kendall,0.520828393893724,0.5895714957539487,0.0687431018602247,True
regression,Light and shadow,kendall,0.5581702594463815,0.6273315609837604,0.06916130153737887,True
regression,Mood,kendall,0.4962568171748071,0.5568312928937438,0.060574475718936704,True
regression,Space and perspective,kendall,0.5326132626840528,0.6042392657189734,0.0716260030349205,True
regression,The overall,kendall,0.521288728079017,0.598806897782728,0.07751816970371095,True
regression,The sense of order,kendall,0.4974242237933845,0.5753412084613434,0.07791698466795888,True
regression,Theme and logic,kendall,0.49034512422442217,0.5593986589668604,0.0690535347424382,True
regression,Total aesthetic score,kendall,0.5506781558022842,0.6231930494387157,0.07251489363643149,True
hinge,Color,pair_accuracy,0.7602376344086023,0.7892838709677419,0.029046236559139627,True
hinge,Creativity,pair_accuracy,0.7199353146853147,0.7551451048951049,0.035209790209790204,True
hinge,Details and texture,pair_accuracy,0.772093085106383,0.8110738031914893,0.03898071808510628,True
hinge,Layout and composition,pair_accuracy,0.7558723404255319,0.7916755319148936,0.03580319148936173,True
hinge,Light and shadow,pair_accuracy,0.777936559139785,0.8080849462365591,0.030148387096774143,True
hinge,Mood,pair_accuracy,0.7426271018793273,0.7750039564787339,0.032376854599406535,True
hinge,Space and perspective,pair_accuracy,0.7641795698924732,0.7991763440860216,0.03499677419354841,True
hinge,The overall,pair_accuracy,0.7557386968085106,0.7947007978723404,0.0389621010638298,True
hinge,The sense of order,pair_accuracy,0.7435916317991632,0.7812702928870293,0.037678661087866105,True
hinge,Theme and logic,pair_accuracy,0.7391112970711298,0.7737188284518828,0.03460753138075301,True
hinge,Total aesthetic score,pair_accuracy,0.768811835106383,0.806873005319149,0.038061170212766005,True
hinge,Color,mae,0.7329158526659012,0.6631574654579162,-0.069758387207985,True
hinge,Creativity,mae,0.7964601665735245,0.7207323962450027,-0.07572777032852174,True
hinge,Details and texture,mae,0.7953399437665939,0.6857178872823715,-0.10962205648422241,True
hinge,Layout and composition,mae,0.7404316282272339,0.6551918148994446,-0.0852398133277893,True
hinge,Light and shadow,mae,0.7374085652828216,0.6486278176307678,-0.08878074765205379,True
hinge,Mood,mae,0.7719494265317917,0.6973003625869751,-0.07464906394481652,True
hinge,Space and perspective,mae,0.733017748594284,0.636347975730896,-0.09666977286338807,True
hinge,The overall,mae,0.7508101922273636,0.6601198279857635,-0.09069036424160004,True
hinge,The sense of order,mae,0.7266466081142425,0.6478591436147689,-0.0787874644994736,True
hinge,Theme and logic,mae,0.7072118014097214,0.6416183584928512,-0.06559344291687019,True
hinge,Total aesthetic score,mae,7.984214420318604,6.971533007621765,-1.0126814126968382,True
hinge,Color,r2,0.5481475569340456,0.6340100929224672,0.08586253598842164,True
hinge,Creativity,r2,0.40539794617756214,0.5157452484732747,0.1103473022957126,True
hinge,Details and texture,r2,0.5452664995279308,0.6613495873121137,0.11608308778418286,True
hinge,Layout and composition,r2,0.5014274681204207,0.6092729679930992,0.10784549987267844,True
hinge,Light and shadow,r2,0.5836193859052059,0.6792191484821393,0.09559976257693337,True
hinge,Mood,r2,0.464675321895488,0.5634089285422603,0.09873360664677233,True
hinge,Space and perspective,r2,0.5465891867502206,0.6584947549955678,0.11190556824534714,True
hinge,The overall,r2,0.509144290718606,0.6243429740755747,0.1151986833569687,True
hinge,The sense of order,r2,0.4700646632415532,0.5822486313737872,0.11218396813223402,True
hinge,Theme and logic,r2,0.4482443419897163,0.5474311512534968,0.09918680926378054,True
hinge,Total aesthetic score,r2,0.5424753632565463,0.6561160447667308,0.11364068151018447,True
hinge,Color,pearson,0.7412916640160195,0.7970437605355992,0.055752096519579686,True
hinge,Creativity,pearson,0.6392977885069224,0.7189591846871656,0.07966139618024315,True
hinge,Details and texture,pearson,0.7390081116537544,0.813593862781191,0.0745857511274366,True
hinge,Layout and composition,pearson,0.7088868713089761,0.7811168113065412,0.0722299399975651,True
hinge,Light and shadow,pearson,0.765016916969563,0.8251145190420692,0.06009760207250625,True
hinge,Mood,pearson,0.6833413993668599,0.7517870168304946,0.06844561746363476,True
hinge,Space and perspective,pearson,0.7404406773763289,0.8124553626529688,0.0720146852766399,True
hinge,The overall,pearson,0.7144423400421835,0.7906589403704788,0.07621660032829525,True
hinge,The sense of order,pearson,0.6858678833785659,0.7633393770138426,0.07747149363527672,True
hinge,Theme and logic,pearson,0.6701185005990179,0.7402895821338262,0.07017108153480833,True
hinge,Total aesthetic score,pearson,0.7370159368696442,0.8104294026586176,0.07341346578897345,True
hinge,Color,spearman,0.6969844409428448,0.75690003861237,0.059915597669525145,True
hinge,Creativity,spearman,0.6059976566657715,0.6878880125516786,0.0818903558859071,True
hinge,Details and texture,spearman,0.7265771726490741,0.8074070885496014,0.08082991590052735,True
hinge,Layout and composition,spearman,0.6869178327332617,0.765025757472216,0.07810792473895434,True
hinge,Light and shadow,spearman,0.733519903015413,0.7963935351800903,0.06287363216467723,True
hinge,Mood,spearman,0.6604942475297206,0.7313672150023862,0.07087296747266558,True
hinge,Space and perspective,spearman,0.7039984533102913,0.7787584237317564,0.0747599704214651,True
hinge,The overall,spearman,0.6885575704145104,0.7720633319717395,0.08350576155722911,True
hinge,The sense of order,spearman,0.6611824616971353,0.7461089097079975,0.08492644801086213,True
hinge,Theme and logic,spearman,0.6537330471648929,0.7310681348541479,0.07733508768925501,True
hinge,Total aesthetic score,spearman,0.7212239139093907,0.8024920967521354,0.08126818284274473,True
hinge,Color,kendall,0.5160235946285954,0.5722603564869365,0.056236761858341144,True
hinge,Creativity,kendall,0.43647536887884314,0.505352875603169,0.06887750672432585,True
hinge,Details and texture,kendall,0.538759837281604,0.6169732322652333,0.07821339498362923,True
hinge,Layout and composition,kendall,0.5047468503534001,0.577018252045647,0.072271401692247,True
hinge,Light and shadow,kendall,0.54982738650648,0.6104663579305533,0.06063897142407326,True
hinge,Mood,kendall,0.4809943445479579,0.5439844331111563,0.06299008856319838,True
hinge,Space and perspective,kendall,0.5219171574628325,0.5924594023274335,0.07054224486460103,True
hinge,The overall,kendall,0.5068359403103081,0.5835088589728624,0.07667291866255432,True
hinge,The sense of order,kendall,0.4823367132279606,0.5575767718393146,0.07524005861135402,True
hinge,Theme and logic,kendall,0.4743152543314977,0.5420026134347532,0.06768735910325552,True
hinge,Total aesthetic score,kendall,0.5345638512879373,0.6113603151385937,0.07679646385065642,True
bradley_terry,Color,pair_accuracy,0.7603956989247312,0.7896860215053764,0.029290322580645123,True
bradley_terry,Creativity,pair_accuracy,0.7202132867132868,0.7567185314685315,0.03650524475524475,True
bradley_terry,Details and texture,pair_accuracy,0.7719867021276596,0.811627659574468,0.0396409574468084,True
bradley_terry,Layout and composition,pair_accuracy,0.7562313829787235,0.7929208776595744,0.03668949468085092,True
bradley_terry,Light and shadow,pair_accuracy,0.7778301075268818,0.8084440860215054,0.03061397849462366,True
bradley_terry,Mood,pair_accuracy,0.7433936696340256,0.7752522255192877,0.031858555885262096,True
bradley_terry,Space and perspective,pair_accuracy,0.765341935483871,0.7997505376344085,0.03440860215053754,True
bradley_terry,The overall,pair_accuracy,0.7562426861702127,0.795783244680851,0.03954055851063831,True
bradley_terry,The sense of order,pair_accuracy,0.7444175732217573,0.782252719665272,0.03783514644351471,True
bradley_terry,Theme and logic,pair_accuracy,0.7387062761506276,0.774013389121339,0.03530711297071143,True
bradley_terry,Total aesthetic score,pair_accuracy,0.7695890957446808,0.8078723404255319,0.03828324468085109,True
bradley_terry,Color,mae,0.7239922279119492,0.6467317938804626,-0.07726043403148652,True
bradley_terry,Creativity,mae,0.7947591483592987,0.7086948657035828,-0.08606428265571597,True
bradley_terry,Details and texture,mae,0.7916229236125946,0.6774150413274765,-0.11420788228511802,True
bradley_terry,Layout and composition,mae,0.7370435512065887,0.6457942551374436,-0.09124929606914511,True
bradley_terry,Light and shadow,mae,0.73467817902565,0.6357415080070495,-0.09893667101860049,True
bradley_terry,Mood,mae,0.7697699570655823,0.6892957663536072,-0.08047419071197504,True
bradley_terry,Space and perspective,mae,0.7218407016992568,0.6246811366081237,-0.0971595650911331,True
bradley_terry,The overall,mae,0.747558126449585,0.6492400705814362,-0.09831805586814879,True
bradley_terry,The sense of order,mae,0.7226048672199249,0.6383244967460633,-0.08428037047386161,True
bradley_terry,Theme and logic,mae,0.7067362391948699,0.6354647696018219,-0.07127146959304809,True
bradley_terry,Total aesthetic score,mae,7.944901003837585,6.8485864686965945,-1.0963145351409906,True
bradley_terry,Color,r2,0.5565409188559095,0.6487280585353794,0.0921871396794699,True
bradley_terry,Creativity,r2,0.4079448744402866,0.5291282381222707,0.12118336368198412,True
bradley_terry,Details and texture,r2,0.5475852496595296,0.6681583708467376,0.12057312118720798,True
bradley_terry,Layout and composition,r2,0.5060495997810135,0.6190562251117967,0.1130066253307832,True
bradley_terry,Light and shadow,r2,0.5861744250050905,0.6899377017165145,0.10376327671142394,True
bradley_terry,Mood,r2,0.46615558743758756,0.5718136236703761,0.10565803623278858,True
bradley_terry,Space and perspective,r2,0.5584795926406534,0.6699932974927713,0.11151370485211787,True
bradley_terry,The overall,r2,0.5124272472502631,0.6344367415157205,0.12200949426545737,True
bradley_terry,The sense of order,r2,0.47478470417437646,0.5930515932423841,0.11826688906800764,True
bradley_terry,Theme and logic,r2,0.4482694997739663,0.5546587005239243,0.106389200749958,True
bradley_terry,Total aesthetic score,r2,0.546007224497933,0.6654664479905573,0.11945922349262428,True
bradley_terry,Color,pearson,0.7467928986549514,0.8061902304921932,0.05939733183724183,True
bradley_terry,Creativity,pearson,0.6413542554756033,0.728281198107254,0.08692694263165068,True
bradley_terry,Details and texture,pearson,0.7405682676946533,0.817728102890798,0.07715983519614467,True
bradley_terry,Layout and composition,pearson,0.7121712524051682,0.7873650820675977,0.07519382966242949,True
bradley_terry,Light and shadow,pearson,0.7665750916382511,0.8315396486135395,0.06496455697528836,True
bradley_terry,Mood,pearson,0.684468812537039,0.7574355105551586,0.07296669801811961,True
bradley_terry,Space and perspective,pearson,0.748407323964979,0.8194219659602995,0.07101464199532048,True
bradley_terry,The overall,pearson,0.7167623504091338,0.7969874925643697,0.0802251421552359,True
bradley_terry,The sense of order,pearson,0.6892592260449726,0.7704219465832359,0.08116272053826334,True
bradley_terry,Theme and logic,pearson,0.6701767648143873,0.7450924975985653,0.07491573278417807,True
bradley_terry,Total aesthetic score,pearson,0.7394909385858489,0.8161371691818476,0.07664623059599873,True
bradley_terry,Color,spearman,0.6981210136010904,0.7570204716454524,0.05889945804436203,True
bradley_terry,Creativity,spearman,0.6052098277937202,0.6912554739870133,0.08604564619329302,True
bradley_terry,Details and texture,spearman,0.726307065020362,0.8082460219792169,0.08193895695885489,True
bradley_terry,Layout and composition,spearman,0.6878471846039035,0.7671257193479986,0.07927853474409507,True
bradley_terry,Light and shadow,spearman,0.733397842474416,0.7968222942511738,0.06342445177675782,True
bradley_terry,Mood,spearman,0.6613652083162961,0.7314851090610338,0.07011990074473773,True
bradley_terry,Space and perspective,spearman,0.7070624201511919,0.7792886696025287,0.07222624945133682,True
bradley_terry,The overall,spearman,0.6887709446079789,0.7731933706315754,0.08442242602359651,True
bradley_terry,The sense of order,spearman,0.6638731852134515,0.7479453279649405,0.084072142751489,True
bradley_terry,Theme and logic,spearman,0.6521067635468046,0.73183779056603,0.07973102701922541,True
bradley_terry,Total aesthetic score,spearman,0.7228670766976754,0.8031264189380303,0.08025934224035491,True
bradley_terry,Color,kendall,0.5171717301048739,0.5727911832610657,0.05561945315619177,True
bradley_terry,Creativity,kendall,0.4358914273487138,0.5088764651686194,0.07298503781990562,True
bradley_terry,Details and texture,kendall,0.5385531399339556,0.6180060917840591,0.07945295185010348,True
bradley_terry,Layout and composition,kendall,0.5056641168964758,0.5792797769549276,0.07361566005845177,True
bradley_terry,Light and shadow,kendall,0.5496718308181264,0.6112858041116137,0.06161397329348728,True
bradley_terry,Mood,kendall,0.48177650071283706,0.544429723580019,0.06265322286718189,True
bradley_terry,Space and perspective,kendall,0.5250565127225674,0.5933574522891744,0.06830093956660699,True
bradley_terry,The overall,kendall,0.5072382228738412,0.5850083186232006,0.07777009574935934,True
bradley_terry,The sense of order,kendall,0.48451651704399784,0.5597073594944889,0.07519084245049107,True
bradley_terry,Theme and logic,kendall,0.4728515818422336,0.5428349871041318,0.06998340526189822,True
bradley_terry,Total aesthetic score,kendall,0.5360073500180144,0.6123913298032934,0.076383979785279,True
