dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,9,4,140,20,78,1260,100,780,16,0.5115384615384615,1.8194314241409302,4.517009258270264,0.018272939644618513,0.18360250522528077,0.10389886674691143,0.0702458724603292
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,10,4,140,20,78,1400,100,780,16,0.5564102564102564,1.9197348356246948,5.315308570861816,-0.15522949814500753,0.14572358981820344,0.09316260791219552,0.06668009213239372
sidhu,clip-vit-b32,abstract,beauty,within,4,bradley_terry,1,4,140,20,78,140,20,780,16,0.5358974358974359,1.8161059617996216,4.70242166519165,-0.02202457476369979,0.05000671880577556,0.10446124220968227,0.0780905891817873
sidhu,clip-vit-b32,abstract,beauty,within,4,bradley_terry,2,4,140,20,78,280,40,780,17,0.558974358974359,1.8256027698516846,4.559702396392822,0.00899397899854304,0.1915933610544016,0.19138659498932856,0.13870885475669067
sidhu,clip-vit-b32,abstract,beauty,within,4,bradley_terry,3,4,140,20,78,420,60,780,16,0.5448717948717948,1.8254715204238892,4.5246663093566895,0.016608648832754258,0.19359969330616877,0.13017713837093034,0.09378002262470347
sidhu,clip-vit-b32,abstract,beauty,within,4,bradley_terry,4,4,140,20,78,560,80,780,16,0.5397435897435897,1.8396157026290894,4.605282783508301,-0.0009125104417047059,0.14929560685777687,0.12636832273670973,0.08664846196883248
sidhu,clip-vit-b32,abstract,beauty,within,4,bradley_terry,5,4,140,20,78,700,100,780,16,0.5128205128205128,1.8371658325195312,4.574586868286133,0.005759050105752395,0.15712868123569024,0.07149837133500092,0.04956434655830335
sidhu,clip-vit-b32,abstract,beauty,within,4,bradley_terry,6,4,140,20,78,840,100,780,16,0.5602564102564103,1.839894413948059,4.623305320739746,-0.00482937521247595,0.10564635135369826,0.1462048390598991,0.10732998787085833
sidhu,clip-vit-b32,abstract,beauty,within,4,bradley_terry,7,4,140,20,78,980,100,780,16,0.5512820512820513,1.856990933418274,4.771986961364746,-0.03714388986726025,0.1746990256870049,0.14653715183335458,0.10590367573968414
sidhu,clip-vit-b32,abstract,beauty,within,4,bradley_terry,8,4,140,20,78,1120,100,780,16,0.517948717948718,1.8415660858154297,4.642703056335449,-0.009045095186801522,0.14297522618380754,0.07875812730895168,0.055269595083000146
sidhu,clip-vit-b32,abstract,beauty,within,4,bradley_terry,9,4,140,20,78,1260,100,780,16,0.5230769230769231,1.8119418621063232,4.517373561859131,0.01819366155155755,0.17729949693602975,0.09904198775025422,0.07523796491943889
sidhu,clip-vit-b32,abstract,beauty,within,4,bradley_terry,10,4,140,20,78,1400,100,780,16,0.5346153846153846,1.8391650915145874,4.618349075317383,-0.0037522954694348964,0.14432255801875726,0.06418749031898008,0.04457225409919366
sidhu,clip-vit-b32,abstract,beauty,within,4,regression,,5,140,20,78,0,0,780,57,0.5820512820512821,1.9386709928512573,5.136048316955566,-0.02340816899634257,0.28519078002136666,0.18927721494425628,0.13389808405100737
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,1,5,140,20,78,140,20,780,17,0.5294871794871795,2.047274112701416,5.64931583404541,-0.1256816235547049,0.05799324157965202,0.05164549379903125,0.03651765928663837
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,2,5,140,20,78,280,40,780,16,0.5897435897435898,2.0048816204071045,5.351907730102539,-0.0664201419862771,0.199777899790206,0.12686744350334517,0.08091167645863011
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,3,5,140,20,78,420,60,780,36,0.6641025641025641,1.769315242767334,4.586421489715576,0.08611055671487367,0.41973548933674465,0.4024764690236773,0.30001763217846034
