dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,3,4,140,20,78,420,60,780,16,0.4576923076923077,1.7137820720672607,4.364727973937988,-0.01712129413035024,-0.024832364775647875,-0.06459988414033818,-0.04971335740017763
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,4,4,140,20,78,560,80,780,16,0.4794871794871795,2.1825649738311768,7.243119239807129,-0.6878788298703187,-0.04754948527988745,-0.08254928591041427,-0.07060737717706386
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,5,4,140,20,78,700,100,780,17,0.43846153846153846,1.8744350671768188,4.9350361824035645,-0.15002148632870416,-0.12167954216965882,-0.14369785548595584,-0.10879299952792494
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,6,4,140,20,78,840,100,780,16,0.48717948717948717,1.7729486227035522,4.581266403198242,-0.06758177355691264,-0.015011789171694545,-0.03339692123481634,-0.0367446554696965
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,7,4,140,20,78,980,100,780,19,0.5025641025641026,1.8293628692626953,4.89599609375,-0.14092389397068072,-0.022459868327132426,-0.012932806993736026,-0.005043384084075991
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,8,4,140,20,78,1120,100,780,16,0.46282051282051284,1.7711209058761597,4.535098552703857,-0.05682307863504743,-0.07434966893833916,-0.08872059559690934,-0.06988689373648159
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,9,4,140,20,78,1260,100,780,16,0.4807692307692308,1.8218237161636353,4.772861003875732,-0.11222952419108756,-0.09767070718226023,-0.0686413863258807,-0.046831423637848486
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,10,4,140,20,78,1400,100,780,16,0.46794871794871795,1.7785134315490723,4.526663780212402,-0.05485755786469615,-0.0639565616947948,-0.07308062364714325,-0.0598001255683296
sidhu,clip-vit-b32,abstract,liking,within,4,regression,,5,140,20,78,0,0,780,45,0.5666666666666667,2.217489004135132,7.592002868652344,-0.7382210668340128,0.1805156074478873,0.19032965568598725,0.1321064121812815
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,1,5,140,20,78,140,20,780,16,0.532051282051282,1.793191909790039,4.420840740203857,-0.012170008449144287,-0.021911107425694354,0.04426896452307462,0.03589848157100041
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,2,5,140,20,78,280,40,780,16,0.5243589743589744,1.8163732290267944,4.632189750671387,-0.06055928832134683,-0.06298968427290674,0.008144362579310227,0.005025787419940057
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,3,5,140,20,78,420,60,780,16,0.48333333333333334,1.7898916006088257,4.406069755554199,-0.008788127333444251,-0.002635449680383317,0.03566360028833173,0.02728284599396031
