dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,1,5,140,20,78,140,20,780,34,0.6487179487179487,2.174041509628296,6.217640399932861,0.1800736282651949,0.45115760012413375,0.37041103007951764,0.2637318408088289
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,2,5,140,20,78,280,40,780,27,0.6730769230769231,2.0847156047821045,5.776617527008057,0.23823169937481525,0.5224184640901512,0.4867288553591344,0.35460041583851964
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,3,5,140,20,78,420,60,780,18,0.7333333333333333,2.0532538890838623,5.561059474945068,0.26665758432586895,0.5834850900064339,0.5862765802113725,0.4312707760198212
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,4,5,140,20,78,560,80,780,16,0.6474358974358975,2.1576762199401855,6.556240558624268,0.1354220199923688,0.40490321746619884,0.339667974688276,0.24811380447560083
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,5,5,140,20,78,700,100,780,16,0.7192307692307692,2.02323055267334,5.479264259338379,0.27744399312815116,0.5648948576417752,0.5428761222888803,0.400034703353365
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,6,5,140,20,78,840,100,780,43,0.7410256410256411,2.0325584411621094,5.481269836425781,0.27717963261795886,0.5594832711212803,0.5596334503625441,0.4156527396865931
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,7,5,140,20,78,980,100,780,19,0.7217948717948718,1.940985083580017,5.288963317871094,0.30253923768570223,0.5800841856435,0.5432720652540354,0.39932479261094556
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,8,5,140,20,78,1120,100,780,21,0.6884615384615385,2.058260679244995,5.9123334884643555,0.2203347735125155,0.4999750933784526,0.45594748290674875,0.3276238076265802
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,9,5,140,20,78,1260,100,780,21,0.7294871794871794,2.0024545192718506,5.360302448272705,0.2931315577879945,0.569156509685854,0.5606807833671481,0.41068336448965687
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,10,5,140,20,78,1400,100,780,34,0.6871794871794872,1.958268404006958,5.416496276855469,0.2857212990749628,0.5464455027395161,0.5470526819535816,0.3971950603836872
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,1,5,140,20,78,140,20,780,31,0.6474358974358975,2.178504467010498,6.185879230499268,0.1842620195696979,0.47410406305789365,0.3900932271538439,0.27580032342995975
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,2,5,140,20,78,280,40,780,20,0.6653846153846154,2.1055870056152344,5.853044033050537,0.2281533812623504,0.5378771532414248,0.47345837984957884,0.34253193321738884
