Painting,1,2,3,4,5,6,7,8,9,10,11,12,13,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,Average
132,3,3,9,4,7,8,1,4,1,9,8,5,5,7,5,2,4,4,4,7,4,5,6,5,5,2,7,4,5,4,4,5,3,1,1,3,9,1,8,4,4,3,3,6,6,3,2,4.531914893617022
133,2,3,6,3,6,5,6,5,3,7,5,3,5,4,7,2,7,4,5,3,3,6,2,3,7,9,6,1,4,6,3,7,5,4,5,4,9,2,3,6,5,4,4,2,9,3,1,4.553191489361702
134,5,5,9,2,5,7,9,1,1,8,4,2,7,5,5,4,1,2,5,7,3,3,7,3,7,2,1,4,8,7,4,6,3,8,7,7,9,1,3,3,5,3,5,5,6,4,1,4.659574468085107
135,7,5,5,7,3,6,5,2,1,8,8,2,1,9,6,6,8,6,1,4,5,6,6,7,8,4,9,2,5,8,5,6,3,6,6,7,9,1,6,7,9,2,7,4,6,5,3,5.361702127659575
136,4,5,5,5,9,6,4,3,1,5,7,3,1,5,5,7,8,6,7,2,6,5,7,4,6,2,5,1,2,5,4,1,5,6,9,7,9,4,8,1,5,3,5,5,5,9,1,4.851063829787234
137,5,4,5,2,8,7,3,2,6,6,6,2,5,6,6,1,1,6,2,6,3,5,8,6,6,1,3,1,4,3,3,6,4,3,9,6,9,9,9,7,6,2,4,2,7,3,2,4.680851063829787
138,6,6,4,4,7,4,2,7,1,7,8,1,1,5,6,2,4,6,3,1,5,3,1,5,4,4,6,2,7,3,4,5,3,1,7,5,9,8,6,1,2,2,3,4,7,8,1,4.276595744680851
139,6,6,3,6,5,4,5,5,1,5,9,3,6,6,5,3,8,5,6,8,6,2,8,5,5,1,7,1,6,2,5,3,8,3,5,6,9,1,8,7,9,5,1,6,5,6,6,5.127659574468085
140,7,3,5,4,7,5,8,1,2,4,7,2,1,8,6,1,6,7,6,3,4,5,2,5,7,6,7,2,6,7,5,7,6,4,3,6,9,3,7,2,4,2,3,6,7,6,1,4.787234042553192
141,3,2,5,2,3,7,1,2,1,7,7,2,6,5,7,3,5,7,4,6,6,4,2,5,5,1,5,5,8,8,5,5,3,1,9,6,9,9,6,7,5,6,4,2,3,6,3,4.74468085106383
142,9,8,5,6,6,5,4,2,5,4,8,3,9,6,4,4,7,6,6,7,7,5,6,8,3,8,8,3,4,3,4,4,6,6,5,2,9,1,8,6,9,8,3,4,7,2,1,5.404255319148936
143,6,5,4,5,7,7,3,2,1,8,7,2,1,7,5,4,8,6,6,7,4,4,7,6,4,2,6,1,2,6,6,2,6,5,9,5,9,4,7,5,8,3,3,6,8,9,7,5.212765957446808
144,7,5,6,3,6,8,3,6,5,6,8,3,5,9,5,4,9,6,4,5,5,6,7,5,4,3,7,1,9,2,5,4,7,1,7,2,9,8,5,6,9,2,2,5,5,7,2,5.276595744680851
145,7,3,7,3,8,8,4,1,5,6,9,2,1,9,7,5,2,7,5,3,8,6,6,6,6,1,9,1,3,8,5,3,8,3,7,3,9,3,4,7,9,5,2,7,6,4,7,5.276595744680851
146,7,6,5,3,7,6,9,6,1,6,8,2,5,6,6,2,7,3,5,8,7,3,7,7,3,3,8,1,2,6,4,3,3,1,3,3,9,1,6,1,5,4,1,5,7,4,7,4.723404255319149
147,9,6,3,9,7,7,5,6,2,8,7,3,9,9,7,3,2,6,5,7,6,3,7,6,4,4,7,5,2,5,6,4,7,4,5,3,9,1,8,8,9,6,5,8,7,6,5,5.74468085106383
148,1,8,6,2,8,6,3,5,7,7,5,3,1,7,7,3,2,4,9,3,3,2,4,8,5,6,7,4,7,5,4,5,3,1,9,8,7,3,2,1,5,6,5,6,8,6,1,4.851063829787234
149,9,3,4,7,7,8,5,3,4,9,8,3,9,9,9,5,2,7,4,5,9,7,4,7,3,6,8,7,9,8,6,6,6,6,1,7,9,4,9,7,9,3,4,5,5,5,4,6.042553191489362
150,1,4,4,5,6,7,3,1,3,9,7,7,5,8,6,1,4,6,5,1,4,5,6,6,6,1,6,6,7,5,4,5,6,1,1,2,6,1,7,7,3,6,5,5,5,4,1,4.553191489361702
151,8,5,5,4,6,6,9,2,2,3,3,3,5,7,7,1,5,6,6,4,5,4,5,6,4,2,6,6,3,5,4,5,8,2,1,3,8,6,5,7,9,3,2,5,6,4,2,4.74468085106383
152,6,6,7,8,5,7,4,2,3,4,5,3,5,6,6,1,5,4,5,6,3,6,7,7,6,2,7,7,4,4,4,4,5,1,9,3,9,1,9,7,5,3,4,4,5,4,3,4.914893617021277
153,8,5,5,7,4,8,3,2,4,4,6,2,8,7,7,1,6,8,6,5,5,6,5,6,4,4,3,3,6,5,5,6,7,1,1,3,9,6,6,6,5,4,2,8,5,7,7,5.127659574468085
154,7,5,3,1,4,8,4,4,5,8,9,4,7,9,9,7,8,6,5,2,9,9,8,5,4,6,9,5,7,5,6,3,7,9,7,8,9,1,7,6,5,6,5,6,4,8,6,6.0638297872340425
155,9,4,5,9,7,9,9,5,7,6,7,4,9,6,8,5,5,7,6,6,8,6,7,7,9,6,8,7,8,8,7,5,8,7,5,2,9,1,9,6,5,7,3,6,7,8,7,6.574468085106383
156,9,6,5,2,6,8,2,9,7,7,9,4,8,9,9,2,6,8,7,5,9,6,6,8,6,4,7,9,8,9,6,5,8,1,8,7,9,1,8,8,9,6,5,7,5,5,2,6.382978723404255
157,5,2,5,4,6,4,5,1,1,5,9,2,7,5,4,1,2,5,5,6,6,5,5,3,8,6,5,1,6,3,4,4,2,5,9,8,9,1,9,3,7,3,5,6,7,5,4,4.74468085106383
158,3,3,5,2,6,2,2,5,1,6,9,4,7,8,7,5,7,3,5,6,6,7,8,3,8,6,8,3,3,3,4,4,1,7,9,3,6,9,2,1,5,4,5,4,7,6,2,4.8936170212765955
159,8,5,6,7,4,9,5,2,6,6,3,2,5,9,7,2,7,7,5,2,5,3,8,6,6,9,5,9,8,8,5,7,6,5,1,3,9,5,3,9,3,6,4,9,6,4,2,5.553191489361702
160,7,7,6,6,7,6,9,4,2,8,6,2,7,7,5,5,2,5,6,6,6,6,2,3,5,1,6,5,6,7,4,6,5,3,9,3,9,7,6,3,7,6,3,4,6,4,3,5.276595744680851
161,9,5,7,8,9,9,8,5,8,9,8,3,9,9,7,2,2,7,6,4,3,5,7,5,9,6,8,4,9,9,5,4,7,6,1,7,5,9,7,7,4,6,3,7,8,8,6,6.361702127659575
162,9,4,4,4,5,9,4,2,2,6,9,6,9,7,8,6,6,7,7,8,6,8,8,9,7,9,9,4,9,8,7,6,8,6,1,6,9,8,7,9,9,9,6,6,7,8,3,6.680851063829787
163,8,4,6,4,7,9,6,1,1,8,7,5,9,7,8,5,5,8,6,3,8,4,8,7,3,6,9,7,7,4,4,5,6,1,9,3,9,1,4,8,7,2,4,7,6,5,2,5.595744680851064
164,9,3,5,6,7,9,5,2,2,7,6,2,9,4,6,2,5,7,6,3,3,6,3,3,3,6,3,5,6,5,5,5,6,7,4,7,9,4,7,2,7,3,5,7,6,4,2,5.0638297872340425
165,2,8,5,4,9,4,4,1,1,3,4,3,6,7,6,5,8,6,3,1,3,5,8,2,7,1,1,1,2,6,3,4,3,5,9,7,9,6,6,1,5,7,4,3,5,2,1,4.382978723404255
166,3,5,4,7,9,4,1,2,5,8,6,3,7,9,5,2,2,4,6,3,3,7,7,1,8,2,4,1,3,3,4,6,6,5,9,7,9,1,5,3,8,3,7,5,5,7,4,4.851063829787234
167,8,6,5,5,9,7,5,1,2,7,5,2,5,9,7,4,8,7,5,8,9,7,8,5,8,2,7,5,6,6,4,6,7,7,1,7,9,2,9,6,7,7,4,6,8,7,1,5.872340425531915
168,7,4,6,6,8,4,5,1,5,8,6,3,6,6,7,4,5,5,6,3,2,7,6,7,8,5,3,3,7,5,6,4,6,6,8,6,9,1,8,2,4,3,5,5,7,5,4,5.25531914893617
169,4,5,5,4,4,7,1,1,1,7,5,4,3,5,6,4,2,7,5,4,3,6,6,2,7,6,4,3,7,4,3,7,3,2,9,7,9,1,8,1,5,7,7,4,6,3,5,4.659574468085107
170,8,6,5,8,8,9,1,4,3,8,2,3,8,7,9,2,8,8,6,8,9,9,6,8,5,6,4,6,9,5,7,6,7,1,1,5,5,9,7,6,9,8,5,6,6,6,2,6.042553191489362
171,8,7,7,3,6,9,5,9,3,8,7,5,5,5,8,3,9,7,5,8,9,7,6,6,7,7,7,5,6,8,6,5,8,8,9,7,9,7,8,7,5,9,3,5,6,5,3,6.48936170212766
172,9,5,7,4,8,9,7,4,2,8,8,6,9,8,9,2,8,8,5,6,7,3,6,6,7,1,8,9,9,9,4,2,3,1,9,3,9,9,7,7,9,8,1,6,7,4,4,6.170212765957447
173,6,5,7,8,7,6,4,2,1,6,3,2,4,5,7,3,2,5,3,3,3,5,7,6,7,6,7,2,9,6,3,4,6,1,1,2,9,1,6,4,3,6,5,6,8,2,2,4.595744680851064
174,6,5,5,6,6,1,8,2,3,4,6,2,8,5,7,4,9,7,5,5,3,5,3,4,7,9,7,5,6,5,4,4,6,4,5,6,9,3,6,2,6,5,6,9,8,6,1,5.276595744680851
175,4,5,7,2,7,7,5,2,1,8,5,4,3,4,5,3,8,7,5,1,7,6,6,7,2,2,1,3,3,2,4,3,3,4,9,3,9,9,2,1,5,5,6,5,6,1,2,4.446808510638298
176,8,7,7,7,9,7,2,1,2,7,9,1,9,8,6,2,2,7,7,7,6,5,7,4,6,6,5,7,6,6,4,6,5,1,9,2,9,8,6,7,9,3,7,7,9,5,2,5.787234042553192
177,8,6,5,3,9,2,2,3,1,4,5,5,9,7,6,6,2,6,4,1,4,6,8,1,7,3,8,1,4,2,3,3,4,5,9,7,9,7,3,2,6,3,6,5,7,7,4,4.851063829787234
178,1,5,5,8,8,7,5,1,1,3,6,4,7,8,6,7,2,6,3,3,3,5,8,1,2,2,3,1,3,2,2,4,4,1,5,8,9,7,5,2,4,2,7,2,6,3,1,4.212765957446808
179,4,6,5,6,8,3,3,1,1,8,6,5,8,6,7,7,7,7,3,6,5,6,7,1,7,1,2,2,6,6,5,2,2,4,9,6,9,8,4,2,3,6,8,9,5,8,1,5.127659574468085
180,7,5,5,9,6,8,1,9,8,9,9,6,5,8,9,1,8,8,5,6,9,7,4,9,7,4,6,6,9,7,6,4,6,5,1,8,9,8,7,8,9,9,6,9,7,7,8,6.74468085106383
181,9,5,5,5,6,8,9,4,8,8,6,4,9,9,9,4,5,7,7,7,6,6,2,8,6,1,9,9,7,9,6,6,2,7,8,4,9,2,7,9,7,5,4,7,4,6,6,6.297872340425532
182,8,8,4,4,7,5,8,7,4,8,7,8,5,6,9,2,8,7,9,7,9,7,8,5,7,1,9,6,8,8,5,4,7,1,6,7,9,1,7,6,7,7,8,7,4,7,4,6.297872340425532
183,9,5,5,7,3,9,4,6,9,9,6,6,9,5,8,6,6,7,6,4,5,6,7,7,3,4,7,3,9,7,5,5,6,7,9,7,9,6,7,9,9,7,4,6,7,5,7,6.425531914893617
184,7,5,6,5,8,9,7,8,6,5,6,5,5,8,8,6,8,7,6,3,6,3,2,8,6,7,6,3,9,9,4,4,6,1,2,2,9,1,8,6,7,5,3,8,6,8,2,5.723404255319149
185,9,5,6,6,5,9,6,1,5,7,5,3,5,8,8,2,5,7,8,6,7,6,6,7,3,4,4,7,9,4,5,5,8,1,6,3,9,1,9,8,3,8,5,6,5,8,6,5.723404255319149
186,8,7,5,7,8,8,8,9,3,7,6,2,5,8,6,2,8,7,6,6,5,6,7,7,7,7,6,2,5,5,5,5,7,1,9,6,7,8,9,5,8,2,5,8,7,4,4,6.0212765957446805
187,6,5,6,4,6,7,7,1,1,5,5,2,8,5,7,6,1,6,7,2,4,8,5,2,7,7,7,2,4,7,4,6,8,9,2,2,9,1,5,5,4,8,4,8,7,4,1,5.042553191489362
188,5,4,5,7,7,4,3,1,1,7,6,3,9,6,5,2,6,4,5,5,3,6,8,4,4,3,6,5,2,9,6,4,3,1,9,1,9,7,1,2,5,2,5,5,5,5,1,4.595744680851064
189,8,4,5,6,8,9,7,4,8,8,8,4,9,5,8,6,9,9,6,7,9,8,6,8,4,6,9,8,9,8,5,2,6,2,9,4,9,9,7,9,7,9,2,6,7,5,4,6.702127659574468
190,8,6,6,8,7,9,2,8,3,8,8,5,8,8,9,6,8,9,9,7,9,7,7,7,6,6,7,9,8,7,5,6,7,6,9,6,9,1,8,7,9,3,8,9,5,8,6,6.957446808510638
191,8,3,5,3,8,9,5,8,1,8,9,5,5,7,6,7,8,7,6,5,6,4,8,6,7,9,8,9,7,7,4,4,9,7,9,7,9,1,7,5,6,2,5,5,7,6,1,6.127659574468085
192,9,6,6,3,6,8,9,6,6,9,9,6,9,8,7,6,1,8,6,6,7,6,7,7,8,9,6,9,9,7,6,4,6,7,9,3,9,4,9,5,7,6,3,5,6,6,5,6.574468085106383
193,7,5,6,4,3,6,5,6,9,3,5,2,9,7,7,5,8,7,8,4,8,4,7,2,3,2,8,2,7,8,5,3,5,3,9,6,9,9,8,8,5,8,6,6,6,9,3,5.851063829787234
194,1,7,7,2,9,6,3,1,2,3,8,2,6,6,7,2,6,6,6,4,5,4,6,6,6,1,3,3,5,6,3,4,6,7,6,4,6,1,2,2,5,2,4,7,6,5,2,4.48936170212766
195,9,4,5,2,7,9,3,1,5,6,7,4,9,7,9,2,5,6,4,7,4,7,6,7,3,1,8,6,7,8,7,3,7,6,1,8,9,1,7,4,6,4,4,9,5,3,6,5.48936170212766
196,7,5,5,6,6,1,8,9,3,7,3,3,4,5,6,1,2,7,7,7,7,6,2,6,5,2,3,8,7,5,4,5,3,1,1,2,9,6,6,8,5,8,4,4,6,5,2,4.9361702127659575
197,5,4,5,4,5,1,4,2,1,7,6,2,5,3,7,3,9,7,4,7,4,4,3,1,6,1,7,6,6,2,5,4,5,2,9,7,9,4,9,5,5,2,3,6,6,6,2,4.680851063829787
198,4,5,5,5,8,4,6,1,1,8,6,4,9,3,6,5,5,8,5,7,4,8,6,4,3,1,8,7,2,5,3,5,2,1,9,7,6,7,6,7,1,5,3,3,5,5,2,4.8936170212765955
199,9,6,6,4,8,9,9,3,8,8,7,2,9,7,9,6,8,8,6,8,9,7,6,7,7,7,9,7,8,7,6,5,6,5,9,6,9,5,8,7,9,6,6,7,5,6,6,6.914893617021277
200,7,6,6,2,8,9,6,6,8,8,9,5,8,8,8,6,8,8,6,8,8,6,7,8,7,6,7,8,7,4,5,4,8,7,1,3,5,4,5,6,9,9,5,8,5,6,6,6.468085106382978
201,8,3,5,5,9,6,5,3,3,7,5,2,9,5,9,4,8,6,6,4,6,5,1,5,5,6,7,6,9,8,2,5,3,1,5,3,9,1,7,5,5,3,5,3,5,6,7,5.212765957446808
202,9,3,7,7,6,9,3,5,7,8,9,7,9,8,9,1,8,9,6,8,9,6,2,9,4,2,9,9,9,6,8,5,6,1,3,3,9,6,9,6,9,6,2,9,6,3,7,6.404255319148936
203,9,2,5,7,6,8,9,2,5,8,9,5,4,7,9,2,1,7,5,8,7,8,8,8,6,4,7,6,4,7,6,3,3,4,1,2,9,8,6,6,8,4,2,8,6,7,1,5.680851063829787
204,9,7,5,4,8,5,6,9,9,6,7,7,6,6,7,4,7,8,9,7,7,6,7,8,5,6,8,8,7,9,6,3,7,1,9,3,9,2,9,8,9,8,7,8,8,6,4,6.680851063829787
205,8,5,5,3,5,7,9,8,8,8,6,3,8,9,9,3,8,8,7,6,6,8,7,3,7,5,9,6,9,8,5,5,7,8,7,9,9,7,9,7,5,9,7,6,5,6,2,6.680851063829787
206,8,5,4,7,5,9,2,7,5,7,7,5,9,7,9,5,7,7,7,3,8,7,8,9,6,4,9,7,8,8,7,6,8,6,3,7,8,1,7,9,6,7,6,8,5,5,7,6.48936170212766
207,8,4,5,8,5,9,3,7,2,9,5,4,8,7,6,1,1,7,6,3,5,7,7,7,6,3,6,4,6,8,4,5,9,5,8,8,9,1,7,4,5,5,3,4,5,2,7,5.48936170212766
208,7,6,6,4,7,3,3,7,3,8,7,4,7,4,8,2,8,7,5,6,8,7,7,8,8,6,6,8,8,5,5,6,6,1,6,2,7,1,5,1,2,6,5,5,6,5,2,5.404255319148936
209,6,3,7,5,8,4,2,2,4,8,6,1,7,6,7,3,7,6,6,4,2,7,3,6,7,7,3,1,7,2,4,6,7,2,7,7,9,1,6,1,4,7,4,6,4,2,2,4.808510638297872
210,9,5,6,9,6,7,3,1,6,8,7,3,9,9,7,4,7,7,6,1,9,7,6,8,5,5,7,8,8,9,7,6,6,8,7,3,9,7,5,7,9,6,4,8,6,7,6,6.446808510638298
211,2,5,3,4,9,7,4,7,1,7,5,5,9,8,6,2,9,6,6,6,4,6,6,2,4,2,5,6,3,6,3,7,3,7,2,3,9,8,4,7,9,3,7,6,6,4,1,5.191489361702128
212,8,5,5,7,4,7,3,6,1,8,8,4,5,6,9,7,9,8,6,4,9,8,2,6,7,6,8,6,8,8,5,6,7,4,9,3,9,7,7,9,5,7,6,6,6,4,7,6.276595744680851
213,7,5,5,4,3,7,2,1,4,7,7,2,4,5,6,1,5,3,4,6,3,5,2,5,2,2,3,3,7,4,5,6,5,2,8,2,9,1,7,7,6,2,2,8,5,5,2,4.382978723404255
214,2,5,7,1,7,6,3,1,5,7,2,3,4,4,6,2,6,6,4,2,4,6,6,3,7,2,5,3,1,6,3,4,1,7,9,2,9,9,2,3,5,3,6,6,8,4,2,4.446808510638298
215,9,5,6,7,8,4,4,1,6,7,7,3,8,7,5,4,8,7,6,7,5,5,4,6,2,1,7,7,3,8,5,6,8,6,3,5,4,1,9,7,9,7,3,6,5,5,7,5.595744680851064
216,7,5,5,3,6,6,7,1,1,6,9,4,7,7,7,2,2,7,5,8,8,6,8,6,6,2,6,3,6,6,4,4,5,2,8,3,9,1,6,7,5,3,2,7,5,7,4,5.191489361702128
217,8,8,5,5,7,7,9,1,6,9,8,3,8,9,6,6,3,6,6,6,6,6,2,8,7,8,6,2,7,4,6,1,8,6,9,2,9,1,7,5,5,1,1,6,8,6,1,5.617021276595745
218,7,4,6,3,7,1,6,1,1,9,8,5,8,9,6,6,8,6,5,2,6,6,7,1,8,4,7,1,4,2,5,6,3,7,9,5,9,7,2,1,6,2,4,9,6,5,2,5.148936170212766
219,3,5,5,3,6,3,7,1,1,6,6,3,1,5,6,5,1,6,5,6,6,3,7,2,5,7,7,2,7,5,6,4,6,1,9,4,9,1,5,2,5,5,4,4,6,7,2,4.574468085106383
220,7,4,6,3,6,7,1,6,5,6,6,1,6,4,5,1,5,6,4,5,7,2,8,7,4,3,6,1,5,8,4,4,7,1,1,3,4,2,8,1,3,5,2,7,6,3,2,4.425531914893617
221,7,7,5,5,7,6,4,6,7,8,7,3,5,7,9,3,3,7,6,3,5,5,7,8,6,6,8,4,7,7,5,3,5,1,2,3,9,1,9,1,3,2,3,8,6,6,6,5.340425531914893
222,7,3,5,1,9,7,2,6,1,7,7,3,1,9,7,1,6,6,6,4,4,4,2,4,6,9,3,1,7,7,3,4,6,8,1,3,9,3,9,4,6,5,3,6,5,7,2,4.872340425531915
223,7,4,7,2,9,1,7,3,3,6,6,3,5,9,5,6,7,6,6,7,3,2,7,6,2,7,7,7,8,5,5,4,8,2,9,7,9,6,7,6,5,8,3,6,5,8,1,5.574468085106383
224,6,4,5,6,5,9,5,1,5,7,7,2,1,5,7,3,2,6,5,7,5,6,8,7,2,3,6,5,8,3,5,3,5,1,6,1,7,1,7,5,5,2,5,8,8,4,6,4.8936170212765955
225,9,8,6,7,8,3,8,3,2,8,8,6,7,7,8,6,9,8,6,4,9,7,8,7,2,4,6,4,8,6,3,4,6,8,9,4,9,7,6,5,8,4,2,7,6,9,4,6.23404255319149
226,9,4,6,9,7,9,7,6,7,9,8,7,7,8,7,3,8,8,4,5,9,8,1,6,5,4,7,6,8,5,6,5,4,3,9,3,9,9,9,5,7,8,3,7,6,4,6,6.382978723404255
227,9,7,3,4,8,8,5,1,2,8,9,1,9,4,7,5,9,7,8,4,5,6,7,5,8,8,6,9,6,9,5,5,9,9,2,7,9,1,7,7,3,6,4,5,7,7,4,6.042553191489362
228,6,5,5,5,7,7,6,2,1,8,6,3,5,6,9,2,8,8,5,4,7,7,6,2,6,2,7,8,4,4,4,3,6,2,5,3,9,1,7,3,9,7,2,3,5,6,1,5.042553191489362
229,5,5,5,7,6,8,1,6,1,7,7,4,9,6,8,6,9,3,5,6,7,6,7,5,6,1,9,8,8,2,4,4,6,7,8,3,9,2,6,5,6,8,2,6,5,4,2,5.531914893617022
230,9,4,7,9,4,7,6,7,6,6,8,2,7,5,8,3,6,7,4,7,4,7,6,7,6,7,8,5,7,7,5,4,6,4,3,2,9,2,7,7,5,7,4,4,7,3,4,5.723404255319149
231,9,7,6,1,7,9,2,4,8,8,7,2,3,7,8,4,8,7,9,6,7,4,7,9,7,5,9,2,7,8,4,6,7,1,9,8,9,6,9,7,9,7,3,9,5,9,2,6.319148936170213
232,6,6,5,3,8,2,3,1,1,8,8,3,6,9,6,6,1,3,3,5,6,7,7,1,9,4,9,4,3,3,5,5,4,8,9,3,9,9,2,5,6,8,5,6,5,7,2,5.191489361702128
233,9,4,4,7,5,9,9,3,9,8,9,5,9,8,9,3,7,7,7,8,8,7,5,9,7,9,9,8,8,9,7,6,7,9,3,6,9,1,8,9,8,8,6,9,7,6,6,7.085106382978723
234,6,5,5,2,9,5,4,1,1,7,4,5,3,4,6,1,4,6,3,4,3,4,2,3,6,3,2,1,4,5,4,8,2,2,9,6,9,3,7,1,5,4,3,4,6,1,2,4.127659574468085
235,9,2,8,4,4,8,4,1,1,6,7,3,6,6,9,5,2,4,3,4,7,7,2,3,7,1,9,1,7,8,4,4,6,8,9,3,9,9,8,7,6,7,2,4,1,8,2,5.212765957446808
236,9,6,5,9,7,8,3,8,8,8,9,5,9,8,7,6,8,8,7,6,7,8,2,8,7,2,7,9,8,5,7,4,7,4,1,6,9,1,9,9,8,9,4,7,5,2,8,6.531914893617022
237,8,4,6,6,6,6,3,4,3,7,8,2,9,6,9,3,2,6,9,9,6,5,1,8,7,1,5,8,8,8,5,4,6,8,1,6,9,2,8,7,6,3,5,7,5,8,6,5.723404255319149
