Subject,Painting,Beauty,Meaningful,Complexity,Emotion,Colour
38,182,4,7,6,7,2
38,183,6,5,6,8,2
38,184,5,6,7,8,4
38,185,5,9,6,9,6
38,186,6,5,5,6,3
38,187,5,6,4,6,5
38,188,2,6,4,4,7
38,189,1,6,4,8,5
38,190,4,6,3,8,6
38,191,3,6,2,8,8
38,192,8,8,7,5,2
38,193,1,7,7,5,9
38,194,3,8,4,6,5
38,195,2,8,6,2,7
38,196,7,5,3,9,5
38,197,2,7,3,6,6
38,198,3,8,7,5,2
38,199,3,4,6,3,4
38,200,3,4,5,4,5
38,201,3,9,6,6,7
38,202,7,8,7,6,6
38,203,6,7,6,6,7
38,204,5,7,6,7,7
38,205,1,8,7,8,7
38,206,4,7,6,6,7
38,207,4,9,6,6,8
38,208,5,7,5,6,3
38,209,5,9,7,7,7
38,210,5,7,5,7,5
38,211,5,6,6,7,3
38,212,4,7,3,8,6
38,213,3,8,6,8,3
38,214,3,7,4,6,7
38,215,3,7,4,6,3
38,216,5,8,3,9,3
38,217,1,7,6,6,3
38,218,4,5,4,4,4
38,219,3,6,3,9,2
38,220,8,2,8,6,3
38,221,3,3,3,6,2
38,222,2,4,3,6,5
38,223,4,5,5,6,7
38,224,5,8,6,5,5
38,225,5,7,3,9,8
38,226,6,3,6,5,3
38,227,4,7,6,1,6
38,228,8,7,4,3,3
38,229,6,7,7,7,3
38,230,5,7,2,7,3
38,231,3,2,6,8,8
38,232,7,7,6,6,7
38,233,4,7,5,7,5
38,234,5,6,6,5,2
38,235,1,3,6,6,3
38,236,7,7,7,7,3
38,237,1,6,2,9,4
38,238,6,8,6,6,2
38,239,6,9,7,8,6
38,240,2,6,3,6,3
39,1,6,2,5,1,4
39,2,6,3,4,6,2
39,3,5,4,4,1,2
39,4,6,4,4,1,3
39,5,5,2,3,1,3
39,6,4,4,3,1,3
39,7,4,6,2,1,3
39,8,5,7,1,1,2
39,9,5,4,3,4,4
39,10,4,3,4,1,2
39,11,4,4,4,1,2
39,12,4,7,5,1,4
39,13,6,2,6,1,3
39,14,7,2,6,9,4
39,15,5,7,1,8,4
39,16,6,4,3,7,5
39,17,6,8,2,8,6
39,18,5,1,2,7,5
39,19,6,3,2,6,5
39,20,6,3,5,8,5
39,21,4,1,6,1,3
39,22,6,4,7,3,4
39,23,4,5,7,1,1
39,24,5,6,2,7,4
39,25,4,7,2,1,3
39,26,6,7,3,1,3
39,27,6,6,3,7,5
39,28,6,2,3,1,3
39,29,5,4,4,1,3
39,30,6,3,5,1,4
39,31,6,8,4,8,4
39,32,5,6,6,2,4
39,33,6,4,6,7,2
39,34,4,2,6,2,2
39,35,7,2,7,9,2
39,36,5,2,3,3,2
39,37,6,5,2,3,2
39,38,6,4,4,2,3
39,39,5,6,5,1,2
39,40,5,3,6,8,4
39,41,6,3,7,7,6
39,42,5,5,3,6,2
39,43,5,4,6,1,4
39,44,7,2,7,6,3
39,45,5,3,6,1,3
39,46,5,2,2,1,1
39,47,6,5,8,3,1
39,48,7,3,2,8,3
39,49,6,4,8,8,2
39,50,6,5,3,8,4
39,51,6,2,3,2,4
39,52,6,5,3,1,2
39,53,4,3,2,1,1
39,54,4,7,1,1,1
39,55,5,3,1,1,2
39,56,5,2,5,1,2
39,57,7,3,8,7,3
39,58,6,7,3,3,3
39,59,4,2,2,1,3
39,60,6,2,5,1,3
39,61,4,4,2,1,2
39,62,5,9,2,1,2
39,63,4,2,2,1,5
39,64,4,8,2,2,4
39,65,4,1,3,1,2
39,66,6,4,3,2,4
39,67,4,1,2,3,1
39,68,4,2,3,1,3
39,69,6,5,6,1,3
39,70,6,3,7,1,4
39,71,6,2,3,1,2
39,72,4,6,2,2,2
39,73,6,2,7,7,4
39,74,6,6,3,7,5
39,75,4,1,2,1,4
39,76,6,3,4,1,3
39,77,4,2,2,1,3
39,78,4,2,1,1,4
39,79,4,2,1,1,3
39,80,5,4,6,3,3
39,81,6,4,7,5,6
39,82,6,3,7,7,3
39,83,7,4,7,6,7
39,84,6,9,3,2,3
39,85,7,6,3,7,1
39,86,7,2,6,3,3
39,87,4,8,5,1,3
39,88,7,4,5,8,3
39,89,6,4,4,6,5
39,90,7,2,4,6,3
39,91,7,6,7,1,3
39,92,5,6,3,2,3
39,93,6,5,3,1,4
39,94,6,5,2,7,3
39,95,6,6,4,1,4
39,96,6,3,4,1,2
39,97,6,6,4,4,3
39,98,7,2,7,3,6
39,99,6,6,4,6,4
39,100,7,2,7,7,6
39,101,6,6,4,2,5
39,102,7,8,8,1,3
39,103,6,3,7,1,3
39,104,6,8,6,9,3
39,105,6,4,7,2,5
39,106,6,9,7,3,5
39,107,7,3,8,7,4
39,108,6,5,5,1,5
39,109,4,3,4,1,3
39,110,6,2,6,4,3
39,111,7,4,5,1,3
39,112,6,8,6,2,2
39,113,6,5,6,7,4
39,114,6,5,5,6,6
39,115,6,4,7,2,5
39,116,5,3,6,1,3
39,117,7,6,8,1,1
39,118,6,6,6,1,2
39,119,7,7,6,2,2
39,120,5,8,3,6,5
39,121,7,2,2,1,2
39,122,6,3,3,1,3
39,123,6,4,3,4,4
39,124,6,2,6,6,2
39,125,7,4,6,2,4
39,126,6,4,7,7,4
39,127,6,2,7,1,3
39,128,7,7,7,6,3
39,129,6,6,6,6,4
39,130,7,1,7,6,4
39,131,6,9,3,6,5
39,132,6,1,8,9,3
39,133,7,6,8,8,4
39,134,6,3,6,2,3
39,135,6,2,3,1,3
39,136,6,5,3,1,4
39,137,6,5,7,5,6
39,138,6,6,5,8,6
39,139,6,5,4,8,2
39,140,7,6,3,7,3
39,141,7,5,6,8,7
39,142,7,2,7,3,3
39,143,7,6,6,6,3
39,144,6,4,7,6,5
39,145,6,6,4,9,4
39,146,6,6,8,6,5
39,147,9,3,6,7,3
39,148,7,2,4,7,4
39,149,9,8,8,8,5
39,150,4,7,6,7,3
39,151,7,7,7,5,4
39,152,7,6,7,1,5
39,153,6,3,7,5,3
39,154,7,3,7,3,3
39,155,6,4,6,6,4
39,156,7,7,7,7,6
39,157,6,4,7,1,3
39,158,7,9,7,7,4
39,159,9,6,6,6,7
39,160,6,4,3,6,4
39,161,5,9,2,8,4
39,162,6,5,8,5,3
39,163,6,7,7,3,2
39,164,6,9,7,8,6
39,165,6,7,9,7,7
39,166,5,7,6,6,4
39,167,6,3,7,5,5
39,168,6,3,3,1,5
39,169,6,8,6,1,4
39,170,7,5,6,3,4
39,171,6,3,5,7,6
39,172,6,6,6,5,5
39,173,7,5,8,3,3
39,174,7,4,4,7,4
39,175,6,8,7,4,3
39,176,6,4,7,2,6
39,177,6,6,6,7,5
39,178,6,7,6,1,3
39,179,6,6,6,2,4
39,180,6,8,2,3,5
39,181,5,2,2,1,4
39,182,6,9,7,7,4
39,183,7,9,8,5,4
39,184,7,7,7,6,4
39,185,6,6,7,1,3
39,186,6,6,7,8,4
39,187,6,6,7,2,3
39,188,6,2,8,6,4
39,189,6,3,9,4,5
39,190,6,5,6,4,4
39,191,4,7,4,1,3
39,192,7,9,9,7,4
39,193,6,8,7,6,6
39,194,6,8,6,8,4
39,195,9,7,7,1,4
39,196,6,5,8,8,4
39,197,6,4,4,2,4
39,198,7,6,8,1,4
39,199,6,9,8,4,3
39,200,6,8,5,4,4
39,201,6,7,5,3,3
39,202,7,8,7,5,5
39,203,9,7,7,8,4
39,204,6,7,7,1,4
39,205,6,6,6,1,5
39,206,7,9,7,6,5
39,207,6,8,8,7,4
39,208,7,6,6,5,5
39,209,6,7,7,4,6
39,210,6,8,7,2,6
39,211,6,7,6,7,5
39,212,6,3,7,5,4
39,213,7,9,6,1,4
39,214,7,8,6,1,3
39,215,6,7,8,6,4
39,216,5,7,4,6,3
39,217,6,9,3,7,3
39,218,7,7,8,7,5
39,219,7,7,7,7,5
39,220,7,7,6,9,4
39,221,6,8,2,4,5
39,222,7,9,1,2,4
39,223,7,4,6,8,2
39,224,6,8,6,6,4
39,225,7,3,7,8,5
39,226,6,7,7,9,5
39,227,6,4,8,3,2
39,228,9,8,7,6,8
39,229,6,8,9,5,4
39,230,9,6,7,6,5
39,231,6,8,4,1,3
39,232,7,7,4,2,6
39,233,6,7,8,7,3
39,234,7,3,7,8,3
39,235,6,8,4,2,4
39,236,6,8,8,6,5
39,237,4,6,8,1,4
39,238,5,5,7,8,5
39,239,7,7,9,7,7
39,240,7,4,7,3,4
40,1,5,1,3,6,6
40,2,4,3,7,8,3
40,3,4,1,7,6,3
40,4,7,1,6,6,3
40,5,3,1,2,6,4
40,6,3,1,4,4,3
40,7,5,1,4,7,4
40,8,9,1,8,4,5
40,9,6,4,5,3,4
40,10,9,1,8,3,4
40,11,3,3,8,4,2
40,12,4,4,7,4,4
40,13,3,2,5,3,4
40,14,1,4,8,6,6
40,15,9,3,7,4,6
40,16,6,2,4,4,7
40,17,3,2,8,4,6
40,18,6,3,7,6,1
40,19,8,3,3,8,5
40,20,8,2,7,6,5
40,21,4,2,8,7,6
40,22,5,3,7,6,4
40,23,6,2,8,6,3
40,24,5,3,6,4,4
40,25,6,3,6,5,2
40,26,1,3,4,7,3
40,27,7,5,8,5,2
40,28,6,2,8,6,6
40,29,8,2,3,6,6
40,30,5,2,8,5,4
40,31,5,2,7,7,1
40,32,7,1,3,6,5
40,33,4,2,8,6,4
40,34,5,5,7,9,6
40,35,3,2,6,6,4
40,36,1,2,8,6,6
40,37,3,3,6,5,7
40,38,6,1,5,8,8
40,39,6,1,4,6,8
40,40,7,1,7,7,9
40,41,8,6,7,6,6
40,42,6,2,7,7,6
40,43,4,1,3,6,8
40,44,4,5,6,4,5
40,45,5,3,4,2,2
40,46,3,1,4,2,3
40,47,2,2,7,5,6
40,48,4,4,6,7,8
40,49,5,2,8,6,1
40,50,6,1,6,6,2
40,51,5,1,7,6,3
40,52,7,3,5,4,3
40,53,4,2,7,4,1
40,54,6,2,7,6,1
40,55,5,2,4,5,2
40,56,4,4,6,6,3
40,57,2,2,8,6,6
40,58,4,6,7,6,2
40,59,6,2,8,7,3
40,60,6,2,3,6,4
40,61,2,2,1,3,3
40,62,6,2,4,5,4
40,63,4,1,4,4,8
40,64,7,1,6,3,5
40,65,1,1,3,2,8
40,66,8,2,2,6,6
40,67,8,2,6,4,6
40,68,2,1,2,4,6
40,69,4,1,5,6,3
40,70,3,2,4,4,2
40,71,6,1,3,4,3
40,72,6,3,5,7,8
40,73,3,3,7,6,3
40,74,7,2,4,5,5
40,75,2,2,2,5,7
40,76,5,3,7,6,3
40,77,1,3,6,4,6
40,78,7,2,4,2,5
40,79,4,1,1,5,6
40,80,6,6,3,6,9
40,81,5,2,8,7,3
40,82,9,2,6,6,4
40,83,5,2,5,6,6
40,84,5,3,7,4,2
40,85,6,2,8,6,4
40,86,4,1,4,6,3
40,87,5,2,8,6,2
40,88,3,3,8,6,4
40,89,6,4,6,6,2
40,90,3,3,5,6,3
40,91,5,4,5,6,2
40,92,6,3,4,6,7
40,93,4,2,8,5,1
40,94,9,2,4,6,6
40,95,6,1,4,7,4
40,96,8,1,7,4,6
40,97,9,4,7,6,6
40,98,7,4,7,7,4
40,99,4,2,6,6,8
40,100,4,3,7,6,4
40,101,9,2,3,6,4
40,102,2,6,5,6,3
40,103,3,1,6,6,6
40,104,1,1,8,9,8
40,105,6,5,4,8,7
40,106,2,5,8,7,7
40,107,5,2,7,3,6
40,108,4,3,6,6,5
40,109,5,1,5,6,8
40,110,4,3,3,6,8
40,111,6,2,5,6,6
40,112,9,3,4,4,6
40,113,7,3,6,7,8
40,114,9,4,7,6,7
40,115,5,4,6,6,6
40,116,4,1,4,6,6
40,117,7,2,6,6,9
40,118,5,1,6,4,8
40,119,6,4,6,4,4
40,120,8,5,4,6,2
40,121,4,2,4,4,2
40,122,4,2,8,3,6
40,123,7,4,8,6,4
40,124,4,3,6,7,5
40,125,5,1,4,6,4
40,126,3,2,4,6,3
40,127,5,2,4,4,7
40,128,5,2,7,6,3
40,129,5,2,4,7,4
40,130,5,1,4,7,6
40,131,6,1,8,4,5
40,132,4,4,9,6,4
40,133,2,2,6,6,6
40,134,7,1,3,7,3
40,135,7,1,4,3,6
40,136,8,1,8,5,4
40,137,9,4,7,6,4
40,138,4,3,4,6,5
40,139,8,5,8,8,4
40,140,6,2,6,5,2
40,141,3,3,8,5,5
40,142,2,1,7,7,4
40,143,6,1,4,4,5
40,144,5,3,8,6,6
40,145,2,2,8,3,7
40,146,5,1,7,7,3
40,147,4,2,7,6,4
40,148,4,2,8,6,6
40,149,4,2,6,7,6
40,150,1,2,5,6,3
40,151,2,3,8,8,7
40,152,5,2,8,6,6
40,153,7,3,3,6,4
40,154,6,1,7,5,6
40,155,5,3,7,6,7
40,156,4,2,7,6,6
40,157,6,3,5,6,3
40,158,4,2,6,8,4
40,159,6,3,9,8,6
40,160,9,3,8,7,5
40,161,9,2,7,5,4
40,162,5,3,6,6,4
40,163,6,4,5,4,4
40,164,5,6,8,6,6
40,165,5,6,7,7,3
40,166,6,1,3,8,8
40,167,8,2,6,5,7
40,168,9,3,8,6,7
40,169,9,4,6,6,2
40,170,7,7,8,6,6
40,171,3,2,8,6,2
40,172,9,3,7,6,4
40,173,4,4,8,6,6
40,174,3,4,8,8,3
40,175,1,2,7,8,8
40,176,4,1,6,6,8
40,177,7,1,7,6,6
40,178,7,2,1,6,7
40,179,4,5,3,7,7
40,180,9,2,7,4,8
40,181,1,1,8,5,8
40,182,7,5,8,6,4
40,183,5,6,5,6,3
40,184,5,4,7,6,7
40,185,5,5,4,7,6
40,186,6,3,4,6,5
40,187,4,2,5,6,6
40,188,5,3,3,5,6
40,189,5,7,4,6,7
40,190,4,2,6,7,4
40,191,6,5,5,7,8
40,192,5,3,8,8,3
40,193,8,6,4,8,8
40,194,4,6,4,7,8
40,195,6,3,7,6,4
40,196,2,6,3,7,6
40,197,4,1,7,5,7
40,198,6,2,9,6,4
40,199,7,1,8,6,3
40,200,6,4,8,4,6
40,201,3,3,8,5,6
40,202,5,5,7,6,7
40,203,5,7,8,7,8
40,204,5,5,7,6,8
40,205,2,6,8,6,6
40,206,3,4,8,8,8
40,207,5,4,5,7,8
40,208,5,2,6,6,7
40,209,5,7,7,7,7
40,210,5,2,7,6,6
40,211,6,4,7,4,8
40,212,4,2,4,4,4
40,213,4,6,8,6,4
40,214,6,5,4,6,6
40,215,4,5,6,6,6
40,216,5,2,7,6,4
40,217,8,2,4,5,3
40,218,5,4,6,6,4
40,219,1,5,3,4,3
40,220,1,2,6,5,3
40,221,8,2,5,4,6
40,222,5,4,6,5,6
40,223,3,4,6,4,6
40,224,4,4,8,6,6
40,225,5,2,7,5,6
40,226,9,6,8,7,3
40,227,4,1,8,6,6
40,228,3,5,8,7,4
40,229,7,5,7,6,6
40,230,7,1,3,6,4
40,231,3,1,8,8,9
40,232,1,6,9,6,6
40,233,3,3,7,6,3
40,234,4,1,6,6,4
40,235,9,3,8,6,4
40,236,4,1,6,7,4
40,237,4,2,4,6,3
40,238,2,1,7,6,2
40,239,4,6,6,7,7
40,240,6,3,7,7,4
41,1,3,5,4,7,5
41,2,2,6,2,3,1
41,3,4,3,2,4,3
41,4,2,5,1,5,3
41,5,4,3,2,8,5
41,6,2,3,2,5,3
41,7,4,7,1,5,7
41,8,2,5,7,9,2
41,9,3,3,2,6,2
41,10,1,5,6,3,5
41,11,2,5,1,6,3
41,12,2,5,1,8,3
41,13,5,5,2,6,4
41,14,2,7,8,8,8
41,15,1,6,8,8,8
41,16,2,5,3,5,2
41,17,2,7,8,9,7
41,18,2,7,6,8,3
41,19,2,6,3,6,6
41,20,5,3,3,8,3
41,21,1,5,8,3,3
41,22,2,5,6,7,7
41,23,4,5,2,7,4
41,24,3,8,3,1,3
41,25,2,7,4,8,7
41,26,1,7,8,3,3
41,27,2,3,2,8,2
41,28,3,5,2,9,9
41,29,2,7,6,8,4
41,30,6,5,6,2,3
41,31,6,3,6,9,2
41,32,5,3,2,7,2
41,33,2,3,4,9,5
41,34,2,5,7,8,4
41,35,3,5,3,5,4
41,36,4,5,3,7,5
41,37,3,2,8,8,4
41,38,7,5,2,8,7
41,39,3,3,3,7,6
41,40,3,4,3,8,8
41,41,7,5,2,5,5
41,42,1,5,2,9,8
41,43,7,5,2,1,7
41,44,1,5,5,6,4
41,45,3,5,1,3,5
41,46,2,5,2,2,2
41,47,3,5,6,3,2
41,48,6,5,6,8,3
41,49,8,8,6,5,9
41,50,1,4,4,4,6
41,51,6,7,3,5,5
41,52,1,5,3,6,6
41,53,2,5,6,8,3
41,54,5,4,6,7,4
41,55,4,4,2,9,2
41,56,4,7,1,7,5
41,57,5,7,5,4,3
41,58,2,7,2,3,3
41,59,1,5,2,8,4
41,60,5,5,3,8,4
41,61,2,3,1,9,2
41,62,1,5,2,4,2
41,63,1,2,1,7,7
41,64,3,4,1,3,6
41,65,1,3,1,7,7
41,66,2,6,2,8,1
41,67,2,3,2,3,3
41,68,1,5,1,7,4
41,69,2,3,2,6,3
41,70,2,2,3,7,3
41,71,2,5,7,5,2
41,72,5,5,6,1,7
41,73,6,5,7,5,2
41,74,6,3,8,7,7
41,75,1,5,1,8,8
41,76,2,5,2,7,7
41,77,2,5,1,3,3
41,78,3,3,2,7,7
41,79,2,4,1,4,6
41,80,4,5,2,4,2
41,81,6,3,6,6,2
41,82,5,5,5,4,2
41,83,4,5,4,4,6
41,84,2,5,3,4,3
41,85,8,6,7,6,2
41,86,4,5,2,7,3
41,87,2,8,2,8,5
41,88,5,4,3,9,6
41,89,4,4,6,4,3
41,90,2,2,5,6,4
41,91,6,3,4,5,2
41,92,4,5,2,5,3
41,93,4,5,3,8,2
41,94,4,5,2,1,6
41,95,4,7,3,8,7
41,96,2,7,3,6,4
41,97,3,4,4,6,3
41,98,6,7,2,3,1
41,99,5,5,6,4,7
41,100,6,5,5,1,4
41,101,3,5,4,5,4
41,102,3,7,3,9,2
41,103,3,5,3,7,8
41,104,8,7,6,3,7
41,105,3,6,3,8,7
41,106,5,6,4,7,8
41,107,4,5,6,8,5
41,108,3,8,4,9,3
41,109,3,4,1,5,7
41,110,6,3,3,6,7
41,111,5,3,2,1,3
41,112,2,5,4,7,6
41,113,4,5,4,4,4
41,114,4,5,2,7,3
41,115,5,7,4,5,4
41,116,6,5,4,5,2
41,117,7,5,3,2,5
41,118,7,7,2,5,7
41,119,2,5,3,3,3
41,120,2,6,2,7,3
41,121,5,5,2,6,2
41,122,3,3,6,6,2
41,123,6,5,3,9,2
41,124,6,5,3,3,5
41,125,6,4,5,3,3
41,126,5,5,4,7,5
41,127,1,3,2,8,4
41,128,4,4,4,9,4
41,129,6,4,8,3,3
41,130,7,3,3,5,6
41,131,6,5,6,8,7
41,132,5,5,7,8,3
41,133,2,3,6,5,2
41,134,4,3,2,8,3
41,135,2,3,2,3,7
41,136,3,6,2,8,4
41,137,4,5,2,3,4
41,138,3,6,4,8,6
41,139,4,5,7,5,3
41,140,5,5,3,5,6
41,141,7,4,8,5,6
41,142,8,6,4,6,4
41,143,6,5,2,4,4
41,144,5,5,6,3,2
41,145,2,5,7,6,4
41,146,5,5,5,4,3
41,147,6,5,7,9,3
41,148,5,5,7,4,7
41,149,6,8,6,7,5
41,150,5,7,4,5,4
41,151,7,5,4,6,3
41,152,2,5,6,9,5
41,153,4,3,3,7,5
41,154,5,7,6,3,4
41,155,6,5,4,3,2
41,156,8,7,4,4,6
41,157,7,5,3,7,6
41,158,7,3,7,6,9
41,159,2,5,6,6,6
41,160,3,6,7,6,3
41,161,2,4,1,5,2
41,162,7,4,4,3,2
41,163,8,4,3,2,3
41,164,4,2,3,6,5
41,165,4,5,3,8,2
41,166,8,7,2,5,7
41,167,3,5,4,3,6
41,168,4,3,7,3,6
41,169,5,7,2,4,4
41,170,4,5,3,6,2
41,171,5,4,5,7,3
41,172,9,5,2,5,7
41,173,6,5,7,9,2
41,174,6,7,3,8,7
41,175,2,4,6,9,8
41,176,6,7,3,3,8
41,177,5,5,2,6,5
41,178,4,5,1,2,4
41,179,3,5,2,4,2
41,180,5,5,2,7,7
41,181,2,3,2,6,6
41,182,4,5,3,4,2
41,183,7,5,4,8,3
41,184,7,5,4,5,5
41,185,5,5,3,5,3
41,186,8,4,4,6,6
41,187,6,7,3,5,6
41,188,7,4,4,8,3
41,189,3,5,5,8,5
41,190,7,7,4,2,7
41,191,1,7,2,3,4
41,192,8,8,7,7,3
41,193,7,5,3,4,8
41,194,6,5,2,5,7
41,195,8,3,3,2,3
41,196,5,5,4,6,7
41,197,8,5,2,7,5
41,198,8,2,4,4,2
41,199,5,3,3,4,4
41,200,3,5,6,5,3
41,201,2,3,3,6,1
41,202,6,7,3,8,6
41,203,7,8,3,4,7
41,204,5,5,7,8,3
41,205,6,5,6,8,4
41,206,6,7,7,7,6
41,207,6,8,2,6,7
41,208,7,5,2,6,7
41,209,8,7,6,4,3
41,210,8,5,2,7,2
41,211,8,2,8,4,3
41,212,8,5,2,7,5
41,213,6,6,5,4,1
41,214,1,5,2,6,2
41,215,5,6,3,6,3
41,216,6,2,3,6,6
41,217,2,7,3,6,3
41,218,7,4,7,6,3
41,219,6,5,7,3,3
41,220,2,4,7,8,3
41,221,8,4,6,6,4
41,222,3,6,1,4,5
41,223,3,3,4,6,3
41,224,6,5,7,7,7
41,225,5,2,7,3,4
41,226,2,6,6,8,2
41,227,4,5,7,2,7
41,228,2,3,5,6,3
41,229,7,8,6,5,3
41,230,5,5,2,7,5
41,231,6,7,2,5,3
41,232,6,6,3,8,6
41,233,6,4,6,3,7
41,234,6,3,6,6,4
41,235,6,6,6,6,3
41,236,9,5,4,5,2
41,237,5,4,2,4,3
41,238,3,5,3,7,2
41,239,8,8,3,7,7
41,240,9,5,3,3,4
42,1,4,5,2,9,6
42,2,7,6,6,7,5
42,3,6,5,2,7,3
42,4,7,3,3,5,5
42,5,5,4,2,5,5
42,6,9,5,2,4,5
42,7,4,3,7,8,4
42,8,3,3,8,9,4
42,9,5,4,3,9,4
42,10,1,6,2,6,5
42,11,3,4,5,8,4
42,12,7,3,2,8,3
42,13,8,5,3,9,4
42,14,6,7,7,7,5
42,15,3,5,3,2,5
42,16,4,6,4,5,6
42,17,1,5,7,8,5
42,18,3,5,2,8,2
42,19,6,6,5,4,5
42,20,4,5,3,6,5
42,21,5,5,1,2,7
42,22,7,6,2,8,6
42,23,5,4,2,9,5
42,24,4,5,3,3,4
42,25,5,4,6,9,2
42,26,3,3,7,9,7
42,27,8,3,3,4,5
42,28,9,5,1,2,4
42,29,6,5,2,9,8
42,30,7,5,6,4,5
42,31,9,6,2,8,2
42,32,7,6,4,4,7
42,33,7,5,5,4,5
42,34,7,5,6,1,6
42,35,8,7,4,9,6
42,36,8,6,6,8,6
42,37,8,5,3,4,6
42,38,6,5,3,5,8
42,39,7,4,2,5,6
42,40,6,5,4,8,7
42,41,7,5,2,6,5
42,42,4,6,2,8,6
42,43,9,5,2,3,7
42,44,6,5,8,8,7
42,45,6,2,2,5,4
42,46,6,4,3,9,7
42,47,7,6,3,8,6
42,48,5,5,3,8,5
42,49,7,7,1,9,3
42,50,7,6,2,8,3
42,51,6,4,3,9,6
42,52,7,4,2,9,5
42,53,4,1,1,1,3
42,54,9,6,4,2,2
42,55,5,2,5,7,2
42,56,9,4,2,8,4
42,57,9,5,5,8,6
42,58,8,5,3,9,6
42,59,7,5,5,8,5
42,60,6,5,5,5,3
42,61,4,1,6,5,4
42,62,6,4,3,8,4
42,63,6,3,2,8,6
42,64,8,5,3,8,5
42,65,3,2,1,1,7
42,66,4,4,3,8,8
42,67,4,1,2,9,6
42,68,8,5,2,1,5
42,69,4,5,2,1,7
42,70,9,4,2,8,5
42,71,5,3,2,9,7
42,72,7,3,6,2,8
42,73,5,6,2,3,5
42,74,3,6,7,7,6
42,75,4,3,2,3,6
42,76,6,4,2,8,5
42,77,7,4,1,8,6
42,78,5,3,7,4,4
42,79,3,1,1,3,6
42,80,8,5,1,8,4
42,81,9,5,4,5,3
42,82,7,6,5,8,6
42,83,7,5,5,7,4
42,84,8,4,2,7,2
42,85,8,5,2,6,5
42,86,8,5,6,4,3
42,87,4,6,7,8,4
42,88,9,5,2,9,4
42,89,7,5,5,8,4
42,90,5,6,5,6,5
42,91,8,5,2,6,5
42,92,9,5,4,8,5
42,93,5,2,2,8,3
42,94,7,3,4,6,7
42,95,8,5,3,7,6
42,96,3,4,3,2,5
42,97,8,5,2,5,3
42,98,5,4,2,5,3
42,99,8,6,6,6,6
42,100,8,5,3,9,6
42,101,7,4,4,7,3
42,102,8,5,2,8,3
42,103,6,5,2,4,6
42,104,7,8,9,3,8
42,105,9,5,2,4,9
42,106,8,5,7,7,7
42,107,9,5,3,8,7
42,108,8,4,3,8,3
42,109,9,4,2,4,7
42,110,8,5,1,7,8
42,111,7,3,2,4,5
42,112,8,5,6,8,8
42,113,4,5,5,9,7
42,114,9,5,6,7,5
42,115,7,5,6,9,8
42,116,7,4,2,2,7
42,117,8,5,1,9,8
42,118,7,5,2,9,7
42,119,4,5,1,9,5
42,120,9,4,3,9,3
42,121,8,4,5,9,5
42,122,9,3,2,6,5
42,123,8,4,6,8,5
42,124,7,5,6,5,7
42,125,8,5,2,7,4
42,126,8,6,7,8,5
42,127,8,5,2,8,5
42,128,8,5,5,7,5
42,129,6,5,3,9,7
42,130,8,5,1,5,5
42,131,9,5,1,7,5
42,132,6,9,6,7,5
42,133,6,6,4,8,5
42,134,7,6,7,9,4
42,135,6,3,4,5,6
42,136,7,5,4,3,5
42,137,7,5,2,7,6
42,138,4,6,2,8,7
42,139,9,6,6,9,3
42,140,9,6,7,8,5
42,141,6,8,4,9,6
42,142,8,6,4,7,7
42,143,7,5,5,9,3
42,144,6,5,1,9,5
42,145,7,5,4,8,7
42,146,7,7,8,4,4
42,147,7,6,7,9,5
42,148,8,8,7,7,7
42,149,9,6,6,8,5
42,150,8,3,7,4,2
42,151,9,5,7,9,6
42,152,8,5,2,8,5
42,153,8,5,3,7,5
42,154,8,7,6,6,6
42,155,9,5,4,7,8
42,156,8,5,5,8,5
42,157,8,5,3,8,3
42,158,9,6,7,9,4
42,159,9,5,4,9,5
42,160,8,7,2,8,4
42,161,6,5,4,8,4
42,162,9,5,5,7,5
42,163,7,5,5,2,4
42,164,9,6,6,8,6
42,165,9,5,5,7,4
42,166,9,5,5,3,8
42,167,7,5,3,9,8
42,168,7,4,3,7,7
42,169,7,5,2,9,3
42,170,8,4,7,8,5
42,171,8,6,6,4,5
42,172,7,5,2,7,5
42,173,9,5,6,9,5
42,174,8,5,7,8,4
42,175,9,4,6,8,5
42,176,9,6,3,8,7
42,177,8,3,3,7,6
42,178,6,3,1,8,6
42,179,7,5,2,9,9
42,180,5,3,7,9,5
42,181,3,4,3,9,7
42,182,7,4,6,9,5
42,183,9,5,7,9,6
42,184,9,5,7,8,6
42,185,8,5,3,9,7
42,186,9,5,3,9,4
42,187,9,5,5,8,6
42,188,9,5,3,5,7
42,189,8,5,6,8,6
42,190,8,4,4,7,4
42,191,9,4,1,1,5
42,192,9,6,7,8,5
42,193,9,5,3,7,8
42,194,8,5,2,7,7
42,195,9,6,5,9,3
42,196,8,6,4,5,7
42,197,8,4,2,9,7
42,198,9,5,7,6,5
42,199,6,4,4,8,7
42,200,8,5,5,6,5
42,201,8,5,2,8,8
42,202,9,5,6,8,7
42,203,9,5,6,9,7
42,204,9,4,2,5,7
42,205,9,5,8,9,8
42,206,9,6,6,9,8
42,207,9,5,5,5,9
42,208,9,6,4,8,5
42,209,9,5,6,9,7
42,210,9,5,6,4,4
42,211,9,5,6,8,7
42,212,7,6,7,4,5
42,213,9,5,6,8,5
42,214,7,6,2,7,7
42,215,9,5,5,8,7
42,216,8,5,2,9,6
42,217,6,5,8,5,4
42,218,5,6,3,8,6
