dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,resnet50,representational,beauty,bradley_terry,5,3,140,20,76,700,100,760,16,0.7263157894736842,0.6806252002716064,0.7805770039558411,0.11306826735772069,0.5335809491389227,0.5792373678338854,0.407037476665849
sidhu,resnet50,representational,beauty,bradley_terry,6,3,140,20,76,840,100,760,21,0.6723684210526316,0.7510023713111877,1.0045808553695679,-0.1414565278479527,0.4565620987887087,0.48391463430846765,0.3521560191378693
sidhu,resnet50,representational,beauty,bradley_terry,7,3,140,20,76,980,100,760,17,0.6776315789473685,0.710418164730072,0.9055608510971069,-0.028944788292984303,0.45448633197520394,0.49876266767172117,0.36200653715571185
sidhu,resnet50,representational,beauty,bradley_terry,8,3,140,20,76,1120,100,760,21,0.6684210526315789,0.7818588614463806,1.0121738910675049,-0.1500840793295395,0.41868250781271854,0.4483942009035572,0.3162719892157288
sidhu,resnet50,representational,beauty,bradley_terry,9,3,140,20,76,1260,100,760,23,0.6802631578947368,0.7006970643997192,0.7880029082298279,0.1046305016571496,0.47576472553282656,0.4909148121003514,0.3465271516991022
sidhu,resnet50,representational,beauty,bradley_terry,10,3,140,20,76,1400,100,760,20,0.6789473684210526,0.7083669304847717,0.9168499112129211,-0.0417719735362454,0.4857497867822076,0.5055304176853589,0.36200653715571185
sidhu,resnet50,representational,beauty,hinge,1,4,140,20,76,140,20,760,38,0.5881578947368421,0.7623422741889954,0.9555308818817139,-0.019586459459354,0.2634722675213368,0.24936766161361082,0.16294283707720153
sidhu,resnet50,representational,beauty,hinge,2,4,140,20,76,280,40,760,23,0.5618421052631579,0.8150320053100586,1.021372675895691,-0.08984190710827122,0.3820282012696907,0.30238853949823075,0.2058780986828572
sidhu,resnet50,representational,beauty,hinge,3,4,140,20,76,420,60,760,17,0.6592105263157895,0.6761073470115662,0.7561566829681396,0.19315320578931627,0.5023121655453906,0.4810708120805149,0.3297568862663884
sidhu,resnet50,representational,beauty,hinge,4,4,140,20,76,560,80,760,20,0.6171052631578947,0.7550308108329773,0.9373767971992493,-0.00021521925395973085,0.39811750505600685,0.380990145212176,0.2635943519888206
sidhu,resnet50,representational,beauty,hinge,5,4,140,20,76,700,100,760,24,0.6302631578947369,0.7411488890647888,0.8821980357170105,0.05866240535011136,0.42197836866034777,0.4342434508750421,0.3037141866039415
sidhu,resnet50,representational,beauty,hinge,6,4,140,20,76,840,100,760,20,0.6078947368421053,0.7825204730033875,1.0305137634277344,-0.09959594195920118,0.37805925867667156,0.34119030624308666,0.2241783741213334
sidhu,resnet50,representational,beauty,hinge,7,4,140,20,76,980,100,760,22,0.625,0.7302901148796082,0.8847271800041199,0.05596383510040315,0.40063939945957827,0.3895626285627838,0.2642982087364543
sidhu,resnet50,representational,beauty,hinge,8,4,140,20,76,1120,100,760,18,0.6342105263157894,0.7571023106575012,1.0112619400024414,-0.07905326345383545,0.4200145225186134,0.3698062674118617,0.2614827817459195
sidhu,resnet50,representational,beauty,hinge,9,4,140,20,76,1260,100,760,19,0.6605263157894737,0.6713709831237793,0.759101152420044,0.19001130092779428,0.4476842462061086,0.41672933417308283,0.28893319490363384
sidhu,resnet50,representational,beauty,hinge,10,4,140,20,76,1400,100,760,22,0.6578947368421053,0.7385742664337158,0.9069118499755859,0.03229202377948737,0.4320897773941397,0.3991331841376249,0.2734483464556924
