dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,resnet50,representational,liking,bradley_terry,6,4,140,20,76,840,100,760,100,0.4763157894736842,0.8454369902610779,1.0610564947128296,-0.09729418191429762,-0.14272381766386388,-0.09894316657974148,-0.064720561991022
sidhu,resnet50,representational,liking,bradley_terry,7,4,140,20,76,980,100,760,35,0.5697368421052632,0.8248767852783203,1.0198338031768799,-0.05466370996007419,0.184773539334401,0.18321643986943698,0.1385864207851232
sidhu,resnet50,representational,liking,bradley_terry,8,4,140,20,76,1120,100,760,29,0.5171052631578947,0.8684582114219666,1.1853545904159546,-0.22583758398087816,-0.0046693692238477524,0.04243741730876296,0.025325437300834697
sidhu,resnet50,representational,liking,bradley_terry,9,4,140,20,76,1260,100,760,26,0.4618421052631579,0.8862839937210083,1.2052441835403442,-0.24640634642533654,-0.03903404007542122,-0.062001832311610834,-0.041505577798590196
sidhu,resnet50,representational,liking,bradley_terry,10,4,140,20,76,1400,100,760,100,0.5434210526315789,0.8877795338630676,1.1755270957946777,-0.21567431319152774,0.20140856222133152,0.09294122514979722,0.0738658587941012
sidhu,resnet50,representational,liking,regression,,5,140,20,76,0,0,760,80,0.6052631578947368,0.7398368120193481,0.8291272521018982,0.016444749644847434,0.38421260473842267,0.32538076812714656,0.22792893570751227
sidhu,resnet50,representational,liking,hinge,1,5,140,20,76,140,20,760,44,0.6171052631578947,0.8809435963630676,1.1267008781433105,-0.33655316019590864,0.2952624943063711,0.28184900772894345,0.19345820160359836
sidhu,resnet50,representational,liking,hinge,2,5,140,20,76,280,40,760,16,0.5092105263157894,0.8742697834968567,1.2070682048797607,-0.43188913535173556,0.11016572123480728,0.08606546221943727,0.064720561991022
sidhu,resnet50,representational,liking,hinge,3,5,140,20,76,420,60,760,28,0.4605263157894737,0.9026786684989929,1.2073570489883423,-0.4322319219826414,-0.13133078621467575,-0.15580651428954842,-0.08863903055292145
sidhu,resnet50,representational,liking,hinge,4,5,140,20,76,560,80,760,34,0.5684210526315789,0.8646809458732605,1.120685338973999,-0.32941725804615096,0.1728178725061298,0.19831287204018072,0.12522021776523823
sidhu,resnet50,representational,liking,hinge,5,5,140,20,76,700,100,760,71,0.5684210526315789,0.8787941932678223,1.123324990272522,-0.3325486948896037,0.20472783902368974,0.21120560132897015,0.13084809272097928
sidhu,resnet50,representational,liking,hinge,6,5,140,20,76,840,100,760,19,0.5736842105263158,0.8576435446739197,1.0800725221633911,-0.28123990158780465,0.30133561099501094,0.2641984101554259,0.180795482953181
sidhu,resnet50,representational,liking,hinge,7,5,140,20,76,980,100,760,26,0.4855263157894737,0.9003920555114746,1.170573115348816,-0.388596768638495,-0.003024902907327487,-0.030967159956636285,-0.019697562345093653
sidhu,resnet50,representational,liking,hinge,8,5,140,20,76,1120,100,760,30,0.5355263157894737,0.8873459696769714,1.1500288248062134,-0.36422607046728217,0.08941998796217376,0.04096141776162575,0.041505577798590196
sidhu,resnet50,representational,liking,hinge,9,5,140,20,76,1260,100,760,19,0.4881578947368421,0.9264796376228333,1.2767084836959839,-0.5145003022386112,-0.003493281499686418,0.0407563372321116,0.018994077975626023
sidhu,resnet50,representational,liking,hinge,10,5,140,20,76,1400,100,760,21,0.6,0.9105308651924133,1.2335277795791626,-0.4632771810824634,0.2997538788767997,0.3027535497040856,0.20401046714561283
sidhu,resnet50,representational,liking,bradley_terry,1,5,140,20,76,140,20,760,42,0.5394736842105263,0.8780074715614319,1.1272000074386597,-0.3371451518094344,0.13634662939875852,0.11947991649494237,0.08301115559718039
sidhu,resnet50,representational,liking,bradley_terry,2,5,140,20,76,280,40,760,97,0.5631578947368421,0.8894962668418884,1.158833622932434,-0.3746707047890332,0.1967529702005777,0.21901233348580865,0.13717945204618795
sidhu,resnet50,representational,liking,bradley_terry,3,5,140,20,76,420,60,760,45,0.4881578947368421,0.9429966807365417,1.3810707330703735,-0.6383004737038944,0.018558366820798256,-0.009679800993067767,-0.010552265542014456
