dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,resnet50,abstract,liking,hinge,8,5,140,20,78,1120,100,780,30,0.6102564102564103,0.6050922870635986,0.5283017754554749,0.030937209047167347,0.3415683503699256,0.3229927703794202,0.21988228873921997
sidhu,resnet50,abstract,liking,hinge,9,5,140,20,78,1260,100,780,17,0.5794871794871795,0.6939151287078857,0.6818533539772034,-0.2507221797579313,0.20939543021813734,0.2214084767073182,0.15830186084269565
sidhu,resnet50,abstract,liking,hinge,10,5,140,20,78,1400,100,780,24,0.5987179487179487,0.6362824440002441,0.5853973627090454,-0.07379307603094931,0.32479016995057464,0.29250862796256477,0.20247912433368048
sidhu,resnet50,abstract,liking,bradley_terry,1,5,140,20,78,140,20,780,16,0.517948717948718,0.621489405632019,0.5882918238639832,-0.07910255742074779,0.0959554867404222,0.0688233273402947,0.0445119397295529
sidhu,resnet50,abstract,liking,bradley_terry,2,5,140,20,78,280,40,780,23,0.6641025641025641,0.6006832718849182,0.5344480872154236,0.01966299635209101,0.39953541962313466,0.38318946488639727,0.26941437204729385
sidhu,resnet50,abstract,liking,bradley_terry,3,5,140,20,78,420,60,780,17,0.5884615384615385,0.5773091912269592,0.47956594824790955,0.12033331256218216,0.3812066765576674,0.24942605988297578,0.16834214799973765
sidhu,resnet50,abstract,liking,bradley_terry,4,5,140,20,78,560,80,780,17,0.5538461538461539,0.6772554516792297,0.6769170761108398,-0.2416675635732406,0.27438110164075624,0.22288841225203693,0.1475922212085175
sidhu,resnet50,abstract,liking,bradley_terry,5,5,140,20,78,700,100,780,16,0.5987179487179487,0.6307043433189392,0.5680463314056396,-0.04196610120263733,0.27516004876633815,0.28398318730324507,0.18775336983668556
sidhu,resnet50,abstract,liking,bradley_terry,6,5,140,20,78,840,100,780,16,0.6307692307692307,0.6212348937988281,0.6042612791061401,-0.10839519424098643,0.31057751402113354,0.33041774614651315,0.22322905112490063
sidhu,resnet50,abstract,liking,bradley_terry,7,5,140,20,78,980,100,780,17,0.5615384615384615,0.5976613163948059,0.5249913930892944,0.03700941999258822,0.251103699192754,0.24374664911734586,0.175035672771099
sidhu,resnet50,abstract,liking,bradley_terry,8,5,140,20,78,1120,100,780,16,0.5358974358974359,0.6450921297073364,0.5842441916465759,-0.07167806681677225,0.19901366036356194,0.13753281348484178,0.09672143294617135
sidhu,resnet50,abstract,liking,bradley_terry,9,5,140,20,78,1260,100,780,16,0.5769230769230769,0.659693717956543,0.6152881979942322,-0.12862164450964086,0.3236424971287306,0.28791703306741184,0.19043077974523007
sidhu,resnet50,abstract,liking,bradley_terry,10,5,140,20,78,1400,100,780,18,0.5935897435897436,0.6171099543571472,0.5358123183250427,0.017160554313619958,0.31539517217242974,0.28504570513022254,0.19913236194799983
sidhu,resnet50,abstract,liking,hinge,1,6,140,20,78,140,20,780,19,0.5282051282051282,0.8598698377609253,1.2683522701263428,-1.368901652555171,0.030572918116376968,0.06421455963856146,0.037211697936898554
sidhu,resnet50,abstract,liking,hinge,2,6,140,20,78,280,40,780,34,0.5641025641025641,0.7621573805809021,0.9361967444419861,-0.7485350107014677,0.2592844605183018,0.17623582157698967,0.1216923094693169
sidhu,resnet50,abstract,liking,hinge,3,6,140,20,78,420,60,780,19,0.5756410256410256,0.705205500125885,0.7965865731239319,-0.48778489044254525,0.17788609970739344,0.1663430348084012,0.11297605589851184
sidhu,resnet50,abstract,liking,hinge,4,6,140,20,78,560,80,780,19,0.5384615384615384,0.6616983413696289,0.6935673952102661,-0.2953758850828674,0.26018074734292895,0.19702079428899846,0.1438181839182836
sidhu,resnet50,abstract,liking,hinge,5,6,140,20,78,700,100,780,17,0.6038461538461538,0.659792423248291,0.7573798894882202,-0.4145584744473001,0.31307876827486325,0.25363232982535827,0.1739898308941473
sidhu,resnet50,abstract,liking,hinge,6,6,140,20,78,840,100,780,16,0.5615384615384615,0.6110045909881592,0.6492037177085876,-0.2125179040041547,0.23251599061768502,0.12737911761242618,0.09017970040563704
sidhu,resnet50,abstract,liking,hinge,7,6,140,20,78,980,100,780,22,0.5961538461538461,0.5932872295379639,0.5473340153694153,-0.02225577577381599,0.30010621729798004,0.27994562455510763,0.19008137594794128
sidhu,resnet50,abstract,liking,hinge,8,6,140,20,78,1120,100,780,20,0.5692307692307692,0.7155064344406128,0.7842726111412048,-0.4647860487138562,0.23005466838549182,0.1864448739072338,0.1297380819962139
sidhu,resnet50,abstract,liking,hinge,9,6,140,20,78,1260,100,780,19,0.5474358974358975,0.7510066032409668,0.8757696151733398,-0.6356747656389294,0.19996716444393314,0.12569658482441817,0.09017970040563704
sidhu,resnet50,abstract,liking,hinge,10,6,140,20,78,1400,100,780,18,0.6205128205128205,0.6030999422073364,0.5765029191970825,-0.07673439500122137,0.3441511958990304,0.33125654927811893,0.2316512006702424
sidhu,resnet50,abstract,liking,bradley_terry,1,6,140,20,78,140,20,780,20,0.5128205128205128,0.7766064405441284,0.8829760551452637,-0.6491343155300271,-0.00991173968941439,0.02268256608194261,0.009051494092759108
sidhu,resnet50,abstract,liking,bradley_terry,2,6,140,20,78,280,40,780,20,0.5743589743589743,0.77601557970047,1.043084740638733,-0.9481694628150785,0.18695689011065042,0.15394542479150009,0.11565798007414416
sidhu,resnet50,abstract,liking,bradley_terry,3,6,140,20,78,420,60,780,19,0.5897435897435898,0.6711069941520691,0.711646318435669,-0.32914192501591466,0.2498767568031326,0.1958695876445719,0.14046577869874322
sidhu,resnet50,abstract,liking,bradley_terry,4,6,140,20,78,560,80,780,20,0.573076923076923,0.5652475357055664,0.5372859239578247,-0.003488934334624938,0.30426245968192234,0.2523925688236682,0.17868319820150388
sidhu,resnet50,abstract,liking,bradley_terry,5,6,140,20,78,700,100,780,19,0.5897435897435898,0.7314666509628296,0.8668228387832642,-0.6189651708984749,0.23309726745719672,0.19284608887514396,0.1297380819962139
sidhu,resnet50,abstract,liking,bradley_terry,6,6,140,20,78,840,100,780,16,0.5166666666666667,0.6485639214515686,0.7062196731567383,-0.31900664724765737,0.08647083421237767,0.009412063114871892,0.012403899312299519
sidhu,resnet50,abstract,liking,bradley_terry,7,6,140,20,78,980,100,780,16,0.5743589743589743,0.6065523624420166,0.5805787444114685,-0.08434697296037696,0.21687233835837105,0.22375155956013326,0.16058021001598566
sidhu,resnet50,abstract,liking,bradley_terry,8,6,140,20,78,1120,100,780,23,0.6282051282051282,0.6670730113983154,0.6888987421989441,-0.28665619797526776,0.30167065703790286,0.30723301721475643,0.21354821248472414
sidhu,resnet50,abstract,liking,bradley_terry,9,6,140,20,78,1260,100,780,17,0.5051282051282051,0.7658337354660034,0.8476556539535522,-0.5831665590389195,0.0834985108458568,0.054309122247506766,0.035870735849082395
sidhu,resnet50,abstract,liking,bradley_terry,10,6,140,20,78,1400,100,780,26,0.5756410256410256,0.6988363265991211,0.7346001267433167,-0.3720126745015231,0.21827438137643185,0.2082798482839393,0.1411362597426513
sidhu,resnet50,abstract,liking,hinge,1,7,140,20,78,140,20,780,20,0.5717948717948718,0.6588329672813416,0.6679269075393677,-0.013997967765919439,0.17452078116912162,0.16668669531367938,0.10901282324239273
sidhu,resnet50,abstract,liking,hinge,2,7,140,20,78,280,40,780,16,0.5641025641025641,0.6445307731628418,0.6345581412315369,0.0366600166173795,0.21818776976579102,0.2307103732617669,0.1551593557805835
sidhu,resnet50,abstract,liking,hinge,3,7,140,20,78,420,60,780,16,0.5807692307692308,0.6481725573539734,0.6460229754447937,0.019254943595391927,0.26230924848641735,0.22117385544808493,0.15248419447402176
sidhu,resnet50,abstract,liking,hinge,4,7,140,20,78,560,80,780,19,0.6717948717948717,0.5952585935592651,0.5446304082870483,0.17318182879512956,0.44894506988930516,0.4096908289400336,0.2935989533951559
sidhu,resnet50,abstract,liking,hinge,5,7,140,20,78,700,100,780,16,0.5064102564102564,0.6530306339263916,0.6602814197540283,-0.00239115524345479,0.12328529825754231,0.07458467579215171,0.04079620992506722
sidhu,resnet50,abstract,liking,hinge,6,7,140,20,78,840,100,780,35,0.6166666666666667,0.6028577089309692,0.5702502131462097,0.1342875384533545,0.3751211843919009,0.3358017877364131,0.22805750138439215
