phase,method_id,dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,3,8,5574,1194,1195,16722,3582,11950,25,2,0.7665271966527196,0.6600863337516785,0.6915460228919983,0.5144709678076522,0.7174431547040285,0.7169022266699437,0.5289705030189678
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,3,9,5574,1194,1195,16722,3582,11950,25,2,0.7815062761506276,0.6084076762199402,0.5837534070014954,0.5735538977768316,0.7585962184858204,0.7465039614072825,0.5543487723244478
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,4,0,5574,1194,1195,22296,4776,11950,25,1,0.7810041841004184,0.6314083337783813,0.6532989144325256,0.5328539774400143,0.7307699866141029,0.7330404790784809,0.5449658685794714
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,4,1,5574,1194,1195,22296,4776,11950,25,3,0.7558995815899582,0.6722007989883423,0.7147587537765503,0.5124384864253497,0.7166240523056988,0.7007481820665055,0.5166735504425201
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,4,2,5574,1194,1195,22296,4776,11950,25,1,0.7777405857740586,0.6198825240135193,0.6289520859718323,0.5712606950268214,0.7563496646997123,0.7528552821412987,0.5638694295236486
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,4,3,5574,1194,1195,22296,4776,11950,25,1,0.7703765690376569,0.6377790570259094,0.6650061011314392,0.5527260230691591,0.7435857294332493,0.7227319654059128,0.5351539004927335
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,4,4,5574,1194,1195,22296,4776,11950,25,2,0.7785774058577406,0.6409322619438171,0.6364595890045166,0.5653775625191755,0.7524294274574199,0.7373570510604865,0.5479938901916415
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,4,5,5574,1194,1195,22296,4776,11950,25,2,0.7635983263598326,0.6518490314483643,0.6663844585418701,0.5388656515217074,0.7346669661963965,0.725833866859906,0.5355543696519052
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,4,6,5574,1194,1195,22296,4776,11950,25,1,0.7798326359832636,0.6516261100769043,0.6685470342636108,0.5377652831373881,0.7344144973849609,0.7331170615108207,0.5410515073357994
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,4,7,5574,1194,1195,22296,4776,11950,25,1,0.7772384937238493,0.6598431468009949,0.6831990480422974,0.5586184626398755,0.7475063643580588,0.7385947072651887,0.5494109432027767
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,4,8,5574,1194,1195,22296,4776,11950,25,3,0.754979079497908,0.6587029695510864,0.7075498700141907,0.503234836002878,0.7103784492373109,0.7059700655030484,0.5173258015897947
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,4,9,5574,1194,1195,22296,4776,11950,25,2,0.7766527196652719,0.614294171333313,0.5904691219329834,0.5686478609674567,0.7548566400946868,0.7394194424892959,0.5486770752936989
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,5,0,5574,1194,1195,27870,5970,11950,25,1,0.7748953974895397,0.6278480887413025,0.6362969875335693,0.5450113213190659,0.7386111960800079,0.735546472918562,0.5464531983752523
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,5,1,5574,1194,1195,27870,5970,11950,25,1,0.7664435146443515,0.6592885255813599,0.6960803866386414,0.525179708382447,0.7250760536789826,0.724742028253981,0.5354325258674548
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,5,2,5574,1194,1195,27870,5970,11950,25,2,0.7845188284518828,0.6155737042427063,0.6154269576072693,0.5804804438517992,0.7619874958830564,0.7510499467117756,0.5623449286720056
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,5,3,5574,1194,1195,27870,5970,11950,25,2,0.770041841004184,0.6359065771102905,0.6653209924697876,0.5525142559488849,0.743441396806162,0.717343880442788,0.5304389256686071
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,5,4,5574,1194,1195,27870,5970,11950,25,1,0.7734728033472803,0.6423523426055908,0.6326280236244202,0.5679940456269423,0.7541665694311419,0.7414957639051653,0.551149510451463
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,5,5,5574,1194,1195,27870,5970,11950,25,1,0.7711297071129707,0.6332005262374878,0.6466201543807983,0.5525424592707606,0.7443089597894925,0.7221178888435338,0.5353045894168558
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,5,6,5574,1194,1195,27870,5970,11950,26,6,0.7698744769874477,0.6440887451171875,0.6664818525314331,0.5391931787210782,0.735117104967344,0.7213475758791308,0.5367952808778401
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,5,7,5574,1194,1195,27870,5970,11950,25,1,0.7749790794979079,0.6648104190826416,0.6891012787818909,0.5548053213353863,0.7453807667481414,0.7291346547361147,0.5397629724385606
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,5,8,5574,1194,1195,27870,5970,11950,25,1,0.7763179916317992,0.6330705285072327,0.6623086333274841,0.5349983165322085,0.731780456876379,0.7301365795618409,0.5402175804969008
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,5,9,5574,1194,1195,27870,5970,11950,25,3,0.7813389121338912,0.6175835132598877,0.5994604229927063,0.562079529415342,0.7512750046637002,0.7418090102617297,0.5525405285764062
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,6,0,5574,1194,1195,33444,5970,11950,25,1,0.7866108786610879,0.6167066693305969,0.6106105446815491,0.5633785964923501,0.7510961547806385,0.7454543230856823,0.5564160372744716
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,6,1,5574,1194,1195,33444,5970,11950,25,2,0.7728033472803347,0.6524819731712341,0.6999847888946533,0.5225163480858228,0.7230362781445479,0.7210483649258163,0.5349869647264995
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,6,2,5574,1194,1195,33444,5970,11950,25,2,0.7872803347280335,0.6132149696350098,0.6014845967292786,0.5899845086373354,0.7681209263979554,0.7599185281326567,0.5706345794854092
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,6,3,5574,1194,1195,33444,5970,11950,25,2,0.7704602510460251,0.6331788897514343,0.6441196799278259,0.5667739194924618,0.7532464468761475,0.7255239131415756,0.5368627595199003
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,6,4,5574,1194,1195,33444,5970,11950,25,1,0.773305439330544,0.637764573097229,0.6359790563583374,0.5657057050892573,0.7523897794835364,0.7371957479179363,0.5474121436509369
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,6,5,5574,1194,1195,33444,5970,11950,25,1,0.763347280334728,0.6447768807411194,0.658950924873352,0.5440096049162467,0.7385733452976879,0.7161942771686396,0.5291878120699058
